source,target,correlation,abs_correlation,interaction,relation,edge_width
Smp_323230.1,Smp_170910.1,0.9822033573622023,0.9822033573622023,coexpressao_positiva,positiva,0.9822033573622023
Smp_323230.1,Smp_309730.1,0.9965324052293975,0.9965324052293975,coexpressao_positiva,positiva,0.9965324052293975
Smp_323230.1,Smp_130520.3,0.9777110291968582,0.9777110291968582,coexpressao_positiva,positiva,0.9777110291968582
Smp_323230.1,Smp_318200.2,0.9909509469296202,0.9909509469296202,coexpressao_positiva,positiva,0.9909509469296202
Smp_323230.1,Smp_201340.1,0.9902103604141078,0.9902103604141078,coexpressao_positiva,positiva,0.9902103604141078
Smp_323230.1,Smp_040710.2,0.9776823769594737,0.9776823769594737,coexpressao_positiva,positiva,0.9776823769594737
Smp_323230.1,Smp_058050.1,0.9824019696250371,0.9824019696250371,coexpressao_positiva,positiva,0.9824019696250371
Smp_323230.1,Smp_061250.2,0.99629875917348,0.99629875917348,coexpressao_positiva,positiva,0.99629875917348
Smp_323230.1,Smp_141290.1,0.9880126258515014,0.9880126258515014,coexpressao_positiva,positiva,0.9880126258515014
Smp_204370.1,Smp_133590.3,0.9963806130081271,0.9963806130081271,coexpressao_positiva,positiva,0.9963806130081271
Smp_204370.1,Smp_266830.2,0.9726500073792741,0.9726500073792741,coexpressao_positiva,positiva,0.9726500073792741
Smp_204370.1,Smp_181080.1,0.9919122277851751,0.9919122277851751,coexpressao_positiva,positiva,0.9919122277851751
Smp_204370.1,Smp_246970.2,0.9983617299475559,0.9983617299475559,coexpressao_positiva,positiva,0.9983617299475559
Smp_204370.1,Smp_152580.1,0.9895227467539848,0.9895227467539848,coexpressao_positiva,positiva,0.9895227467539848
Smp_348820.2,Smp_163570.2,0.984805462150731,0.984805462150731,coexpressao_positiva,positiva,0.984805462150731
Smp_348820.2,Smp_163600.2,0.994802209294606,0.994802209294606,coexpressao_positiva,positiva,0.994802209294606
Smp_348820.2,Smp_171140.1,0.9738171350898641,0.9738171350898641,coexpressao_positiva,positiva,0.9738171350898641
Smp_348820.2,Smp_340570.1,0.9885970258551937,0.9885970258551937,coexpressao_positiva,positiva,0.9885970258551937
Smp_181730.1,Smp_317170.1,0.9897350676940627,0.9897350676940627,coexpressao_positiva,positiva,0.9897350676940627
Smp_181730.1,Smp_313630.1,0.9947482934711356,0.9947482934711356,coexpressao_positiva,positiva,0.9947482934711356
Smp_181730.1,Smp_121990.2,0.9994466779304256,0.9994466779304256,coexpressao_positiva,positiva,0.9994466779304256
Smp_331370.1,Smp_322700.1,0.9739452458254977,0.9739452458254977,coexpressao_positiva,positiva,0.9739452458254977
Smp_331370.1,Smp_152630.1,0.9706908981999957,0.9706908981999957,coexpressao_positiva,positiva,0.9706908981999957
Smp_331370.1,Smp_332780.1,0.9773887975389967,0.9773887975389967,coexpressao_positiva,positiva,0.9773887975389967
Smp_331370.1,Smp_332910.2,0.9784849180164197,0.9784849180164197,coexpressao_positiva,positiva,0.9784849180164197
Smp_331370.1,Smp_302040.3,0.9790194447721656,0.9790194447721656,coexpressao_positiva,positiva,0.9790194447721656
Smp_331370.1,Smp_172510.2,0.9942853371449893,0.9942853371449893,coexpressao_positiva,positiva,0.9942853371449893
Smp_331370.1,Smp_246050.2,0.9847739672521564,0.9847739672521564,coexpressao_positiva,positiva,0.9847739672521564
Smp_331370.1,Smp_165350.1,0.9774510145702192,0.9774510145702192,coexpressao_positiva,positiva,0.9774510145702192
Smp_331370.1,Smp_312610.1,0.9773753580847666,0.9773753580847666,coexpressao_positiva,positiva,0.9773753580847666
Smp_331370.1,Smp_125250.1,0.9778877314172354,0.9778877314172354,coexpressao_positiva,positiva,0.9778877314172354
