source,target,correlation,abs_correlation,relation,interaction,edge_width,edge_sign
Smp_243760.1,Smp_152830.2,-0.961453326630304,0.961453326630304,negative,negative,0.961453326630304,negative
Smp_243760.1,Smp_158890.1,0.9639772138384056,0.9639772138384056,positive,positive,0.9639772138384056,positive
Smp_243760.1,Smp_341970.1,-0.9805384305295382,0.9805384305295382,negative,negative,0.9805384305295382,negative
Smp_243760.1,Smp_127810.1,0.9829273560772932,0.9829273560772932,positive,positive,0.9829273560772932,positive
Smp_243760.1,Smp_349470.1,0.9518623399715572,0.9518623399715572,positive,positive,0.9518623399715572,positive
Smp_243760.1,Smp_127500.1,0.9842999834224296,0.9842999834224296,positive,positive,0.9842999834224296,positive
Smp_243760.1,Smp_161820.1,0.9687493900331412,0.9687493900331412,positive,positive,0.9687493900331412,positive
Smp_243760.1,Smp_134470.1,-0.9644543824044466,0.9644543824044466,negative,negative,0.9644543824044466,negative
Smp_243760.1,Smp_162900.2,-0.9705503182498716,0.9705503182498716,negative,negative,0.9705503182498716,negative
Smp_243760.1,Smp_004630.2,0.9679988053340018,0.9679988053340018,positive,positive,0.9679988053340018,positive
Smp_243760.1,Smp_000180.1,0.9703922701714836,0.9703922701714836,positive,positive,0.9703922701714836,positive
Smp_243760.1,Smp_140200.1,-0.9871514202968932,0.9871514202968932,negative,negative,0.9871514202968932,negative
Smp_180620.1,Smp_083040.2,0.9532196230905364,0.9532196230905364,positive,positive,0.9532196230905364,positive
Smp_180620.1,Smp_201450.1,-0.9508957042098032,0.9508957042098032,negative,negative,0.9508957042098032,negative
Smp_180620.1,Smp_015670.1,0.982407018936552,0.982407018936552,positive,positive,0.982407018936552,positive
Smp_180620.1,Smp_246350.1,0.9802942077496308,0.9802942077496308,positive,positive,0.9802942077496308,positive
Smp_180620.1,Smp_308760.1,0.9667575131214756,0.9667575131214756,positive,positive,0.9667575131214756,positive
Smp_180620.1,Smp_157100.1,0.9504793480572866,0.9504793480572866,positive,positive,0.9504793480572866,positive
Smp_180620.1,Smp_302180.1,-0.9631828917793464,0.9631828917793464,negative,negative,0.9631828917793464,negative
Smp_180620.1,Smp_026280.2,0.9580299665670484,0.9580299665670484,positive,positive,0.9580299665670484,positive
Smp_180620.1,Smp_083240.1,0.9701688348369352,0.9701688348369352,positive,positive,0.9701688348369352,positive
Smp_180620.1,Smp_154760.1,0.9927242223475852,0.9927242223475852,positive,positive,0.9927242223475852,positive
Smp_180620.1,Smp_310050.2,-0.9528928568882844,0.9528928568882844,negative,negative,0.9528928568882844,negative
Smp_180620.1,Smp_168140.1,0.9810581238616796,0.9810581238616796,positive,positive,0.9810581238616796,positive
Smp_326480.1,Smp_900070.1,-0.9952661472924051,0.9952661472924051,negative,negative,0.9952661472924051,negative
Smp_326480.1,Smp_172210.2,-0.9746068193880076,0.9746068193880076,negative,negative,0.9746068193880076,negative
Smp_326480.1,Smp_203030.1,-0.9936421289392358,0.9936421289392358,negative,negative,0.9936421289392358,negative
Smp_326480.1,Smp_900030.1,-0.9921897049163434,0.9921897049163434,negative,negative,0.9921897049163434,negative
Smp_326480.1,Smp_350240.1,0.9847018445420328,0.9847018445420328,positive,positive,0.9847018445420328,positive
Smp_326480.1,Smp_900010.1,-0.9685338988353812,0.9685338988353812,negative,negative,0.9685338988353812,negative
Smp_326480.1,Smp_302370.1,-0.9730415601839598,0.9730415601839598,negative,negative,0.9730415601839598,negative
Smp_013860.1,Smp_177100.1,0.9724274579039912,0.9724274579039912,positive,positive,0.9724274579039912,positive
Smp_013860.1,Smp_327395.1,-0.9741787394852712,0.9741787394852712,negative,negative,0.9741787394852712,negative
Smp_013860.1,Smp_145290.1,-0.9704010800737624,0.9704010800737624,negative,negative,0.9704010800737624,negative
Smp_013860.1,Smp_343060.1,-0.9848532020459994,0.9848532020459994,negative,negative,0.9848532020459994,negative
Smp_013860.1,Smp_063380.1,0.998495803661918,0.998495803661918,positive,positive,0.998495803661918,positive
Smp_013860.1,Smp_204390.1,0.951535988444101,0.951535988444101,positive,positive,0.951535988444101,positive
Smp_013860.1,Smp_337890.1,0.9500339358728408,0.9500339358728408,positive,positive,0.9500339358728408,positive
Smp_013860.1,Smp_329700.1,0.9765395651445264,0.9765395651445264,positive,positive,0.9765395651445264,positive
Smp_013860.1,Smp_077580.1,-0.9531676780948708,0.9531676780948708,negative,negative,0.9531676780948708,negative
Smp_013860.1,Smp_138290.1,0.9700984222565388,0.9700984222565388,positive,positive,0.9700984222565388,positive
Smp_013860.1,Smp_201330.1,0.9821734926302432,0.9821734926302432,positive,positive,0.9821734926302432,positive
Smp_013860.1,Smp_007660.2,0.97380089844418,0.97380089844418,positive,positive,0.97380089844418,positive
Smp_013860.1,Smp_172440.1,0.9597893625226112,0.9597893625226112,positive,positive,0.9597893625226112,positive
Smp_013860.1,Smp_336870.2,0.967250425583232,0.967250425583232,positive,positive,0.967250425583232,positive
Smp_013860.1,Smp_121950.1,0.9935599643788005,0.9935599643788005,positive,positive,0.9935599643788005,positive
Smp_900070.1,Smp_172210.2,0.9570480271710424,0.9570480271710424,positive,positive,0.9570480271710424,positive
Smp_900070.1,Smp_203030.1,0.9898462022843876,0.9898462022843876,positive,positive,0.9898462022843876,positive
Smp_900070.1,Smp_900030.1,0.9992087931187518,0.9992087931187518,positive,positive,0.9992087931187518,positive
Smp_900070.1,Smp_350240.1,-0.965357713780299,0.965357713780299,negative,negative,0.965357713780299,negative
Smp_900070.1,Smp_900010.1,0.9875321171817544,0.9875321171817544,positive,positive,0.9875321171817544,positive
Smp_900070.1,Smp_056990.1,-0.9680944667271704,0.9680944667271704,negative,negative,0.9680944667271704,negative
Smp_900070.1,Smp_302370.1,0.9644825413647862,0.9644825413647862,positive,positive,0.9644825413647862,positive
Smp_083040.2,Smp_201450.1,-0.9943058576626508,0.9943058576626508,negative,negative,0.9943058576626508,negative
Smp_083040.2,Smp_015670.1,0.9593419152735092,0.9593419152735092,positive,positive,0.9593419152735092,positive
Smp_083040.2,Smp_330280.1,0.9520883981312488,0.9520883981312488,positive,positive,0.9520883981312488,positive
Smp_083040.2,Smp_330710.1,0.9879386777594144,0.9879386777594144,positive,positive,0.9879386777594144,positive
Smp_083040.2,Smp_083240.1,0.9976984916267015,0.9976984916267015,positive,positive,0.9976984916267015,positive
Smp_083040.2,Smp_154760.1,0.9672412434897766,0.9672412434897766,positive,positive,0.9672412434897766,positive
Smp_083040.2,Smp_310050.2,-0.996316400807664,0.996316400807664,negative,negative,0.996316400807664,negative
Smp_083040.2,Smp_126220.1,0.9827264524445224,0.9827264524445224,positive,positive,0.9827264524445224,positive
Smp_083040.2,Smp_348790.1,0.959355791007956,0.959355791007956,positive,positive,0.959355791007956,positive
Smp_083040.2,Smp_330510.1,-0.971570961005074,0.971570961005074,negative,negative,0.971570961005074,negative
Smp_062300.1,Smp_025360.1,0.9949332300193776,0.9949332300193776,positive,positive,0.9949332300193776,positive
Smp_062300.1,Smp_172210.2,0.9720534509619836,0.9720534509619836,positive,positive,0.9720534509619836,positive
Smp_062300.1,Smp_203030.1,0.9637188790075356,0.9637188790075356,positive,positive,0.9637188790075356,positive
Smp_062300.1,Smp_319120.1,0.9868912335667346,0.9868912335667346,positive,positive,0.9868912335667346,positive
Smp_062300.1,Smp_336830.1,0.9918128026151825,0.9918128026151825,positive,positive,0.9918128026151825,positive
Smp_062300.1,Smp_068920.1,0.9897861929540468,0.9897861929540468,positive,positive,0.9897861929540468,positive
Smp_062300.1,Smp_193610.1,-0.9718697024209678,0.9718697024209678,negative,negative,0.9718697024209678,negative
Smp_062300.1,Smp_018250.1,0.9603012253454568,0.9603012253454568,positive,positive,0.9603012253454568,positive
Smp_062300.1,Smp_302370.1,0.9876813714536694,0.9876813714536694,positive,positive,0.9876813714536694,positive
Smp_062300.1,Smp_123670.1,0.9711906637516526,0.9711906637516526,positive,positive,0.9711906637516526,positive
Smp_062300.1,Smp_090100.1,-0.9676970623512716,0.9676970623512716,negative,negative,0.9676970623512716,negative
Smp_062300.1,Smp_130470.1,0.9690692691502252,0.9690692691502252,positive,positive,0.9690692691502252,positive
Smp_349580.1,Smp_202350.1,-0.989029884723406,0.989029884723406,negative,negative,0.989029884723406,negative
Smp_349580.1,Smp_201730.1,0.97928506911695,0.97928506911695,positive,positive,0.97928506911695,positive
Smp_349580.1,Smp_332480.1,-0.961898264274715,0.961898264274715,negative,negative,0.961898264274715,negative
Smp_349580.1,Smp_153070.1,-0.9683971109543912,0.9683971109543912,negative,negative,0.9683971109543912,negative
Smp_349580.1,Smp_142970.1,-0.9771109840888874,0.9771109840888874,negative,negative,0.9771109840888874,negative
Smp_349580.1,Smp_245520.2,-0.9813020612121336,0.9813020612121336,negative,negative,0.9813020612121336,negative
Smp_201450.1,Smp_330280.1,-0.9757329308145296,0.9757329308145296,negative,negative,0.9757329308145296,negative
Smp_201450.1,Smp_330710.1,-0.9781571946656576,0.9781571946656576,negative,negative,0.9781571946656576,negative
Smp_201450.1,Smp_083240.1,-0.9952378502253671,0.9952378502253671,negative,negative,0.9952378502253671,negative
Smp_201450.1,Smp_154760.1,-0.97457845791401,0.97457845791401,negative,negative,0.97457845791401,negative
Smp_201450.1,Smp_310050.2,0.9997781921477872,0.9997781921477872,positive,positive,0.9997781921477872,positive
Smp_201450.1,Smp_126220.1,-0.9873742826359244,0.9873742826359244,negative,negative,0.9873742826359244,negative
Smp_201450.1,Smp_330510.1,0.9744775148914748,0.9744775148914748,positive,positive,0.9744775148914748,positive
Smp_331650.1,Smp_127460.2,0.9952150223998816,0.9952150223998816,positive,positive,0.9952150223998816,positive
Smp_331650.1,Smp_167880.2,0.9913422348423522,0.9913422348423522,positive,positive,0.9913422348423522,positive
Smp_331650.1,Smp_213850.2,0.9667694508479292,0.9667694508479292,positive,positive,0.9667694508479292,positive
Smp_331650.1,Smp_332480.1,0.9791842005783012,0.9791842005783012,positive,positive,0.9791842005783012,positive
Smp_331650.1,Smp_243150.1,-0.9987515291205452,0.9987515291205452,negative,negative,0.9987515291205452,negative
Smp_331650.1,Smp_130790.1,0.9779126070408456,0.9779126070408456,positive,positive,0.9779126070408456,positive
Smp_331650.1,Smp_245520.2,0.9585542799268932,0.9585542799268932,positive,positive,0.9585542799268932,positive
Smp_015670.1,Smp_246350.1,0.9921990416557795,0.9921990416557795,positive,positive,0.9921990416557795,positive
Smp_015670.1,Smp_026280.2,0.9937183665905596,0.9937183665905596,positive,positive,0.9937183665905596,positive
Smp_015670.1,Smp_083240.1,0.967232155481188,0.967232155481188,positive,positive,0.967232155481188,positive
Smp_015670.1,Smp_154760.1,0.963704024846766,0.963704024846766,positive,positive,0.963704024846766,positive
Smp_015670.1,Smp_015820.1,0.9807480837761064,0.9807480837761064,positive,positive,0.9807480837761064,positive
Smp_015670.1,Smp_168140.1,0.998682943590662,0.998682943590662,positive,positive,0.998682943590662,positive
Smp_015670.1,Smp_348790.1,0.9894372860812334,0.9894372860812334,positive,positive,0.9894372860812334,positive
Smp_015670.1,Smp_266830.1,0.971898653423688,0.971898653423688,positive,positive,0.971898653423688,positive
Smp_319270.2,Smp_316530.1,0.9555147241768942,0.9555147241768942,positive,positive,0.9555147241768942,positive
Smp_319270.2,Smp_302830.1,-0.99128586274013,0.99128586274013,negative,negative,0.99128586274013,negative
Smp_319270.2,Smp_123840.1,0.9784191737493372,0.9784191737493372,positive,positive,0.9784191737493372,positive
Smp_319270.2,Smp_096790.1,-0.991432532779107,0.991432532779107,negative,negative,0.991432532779107,negative
Smp_319270.2,Smp_020120.2,0.9949093382084832,0.9949093382084832,positive,positive,0.9949093382084832,positive
Smp_318280.1,Smp_332550.1,0.9986464729664504,0.9986464729664504,positive,positive,0.9986464729664504,positive
Smp_318280.1,Smp_332550.2,-0.993997044473532,0.993997044473532,negative,negative,0.993997044473532,negative
Smp_318280.1,Smp_026280.2,0.9534161075156476,0.9534161075156476,positive,positive,0.9534161075156476,positive
Smp_318280.1,Smp_328620.1,-0.9810538058242732,0.9810538058242732,negative,negative,0.9810538058242732,negative
Smp_318280.1,Smp_163580.1,0.991304138048067,0.991304138048067,positive,positive,0.991304138048067,positive
Smp_318280.1,Smp_318210.1,-0.9652191083159586,0.9652191083159586,negative,negative,0.9652191083159586,negative
Smp_318280.1,Smp_057620.2,0.987059856791952,0.987059856791952,positive,positive,0.987059856791952,positive
Smp_318280.1,Smp_018250.1,0.9587776408872684,0.9587776408872684,positive,positive,0.9587776408872684,positive
Smp_318280.1,Smp_163980.1,0.9761442611741136,0.9761442611741136,positive,positive,0.9761442611741136,positive
Smp_318280.1,Smp_337100.5,0.9583483968600937,0.9583483968600937,positive,positive,0.9583483968600937,positive
Smp_318280.1,Smp_348790.1,0.9500446809250608,0.9500446809250608,positive,positive,0.9500446809250608,positive
Smp_318280.1,Smp_266830.1,0.9816570338140564,0.9816570338140564,positive,positive,0.9816570338140564,positive
Smp_318280.1,Smp_130470.1,0.9661964746685134,0.9661964746685134,positive,positive,0.9661964746685134,positive
Smp_127460.2,Smp_167880.2,0.9948813276311116,0.9948813276311116,positive,positive,0.9948813276311116,positive
Smp_127460.2,Smp_332480.1,0.993388268203793,0.993388268203793,positive,positive,0.993388268203793,positive
Smp_127460.2,Smp_243150.1,-0.9987745856545692,0.9987745856545692,negative,negative,0.9987745856545692,negative
Smp_127460.2,Smp_130790.1,0.9858976998884844,0.9858976998884844,positive,positive,0.9858976998884844,positive
Smp_127460.2,Smp_245520.2,0.9807822399837424,0.9807822399837424,positive,positive,0.9807822399837424,positive
Smp_173380.2,Smp_319270.1,-0.990531994542647,0.990531994542647,negative,negative,0.990531994542647,negative
Smp_173380.2,Smp_323800.1,-0.9913789609201216,0.9913789609201216,negative,negative,0.9913789609201216,negative
Smp_173380.2,Smp_242240.1,0.9812919424838548,0.9812919424838548,positive,positive,0.9812919424838548,positive
Smp_173380.2,Smp_140260.2,-0.9904785401076286,0.9904785401076286,negative,negative,0.9904785401076286,negative
Smp_173380.2,Smp_305110.1,-0.9802009768649832,0.9802009768649832,negative,negative,0.9802009768649832,negative
Smp_173380.2,Smp_247980.1,-0.98336356755624,0.98336356755624,negative,negative,0.98336356755624,negative
Smp_173380.2,Smp_130100.1,0.9943236135919078,0.9943236135919078,positive,positive,0.9943236135919078,positive
Smp_173380.2,Smp_198170.1,0.9954225456714269,0.9954225456714269,positive,positive,0.9954225456714269,positive
Smp_173380.2,Smp_346170.1,-0.9610674264195102,0.9610674264195102,negative,negative,0.9610674264195102,negative
Smp_173380.2,Smp_347950.1,-0.9582673711120164,0.9582673711120164,negative,negative,0.9582673711120164,negative
Smp_173380.2,Smp_301260.1,-0.9875003756249098,0.9875003756249098,negative,negative,0.9875003756249098,negative
Smp_330280.1,Smp_141290.3,0.9715087289527352,0.9715087289527352,positive,positive,0.9715087289527352,positive
Smp_330280.1,Smp_330010.1,-0.9680322048459225,0.9680322048459225,negative,negative,0.9680322048459225,negative
Smp_330280.1,Smp_330710.1,0.9506951056012946,0.9506951056012946,positive,positive,0.9506951056012946,positive
Smp_330280.1,Smp_318310.1,-0.9513257519015402,0.9513257519015402,negative,negative,0.9513257519015402,negative
Smp_330280.1,Smp_310050.2,-0.97164648902758,0.97164648902758,negative,negative,0.97164648902758,negative
Smp_330280.1,Smp_126220.1,0.9837353601479226,0.9837353601479226,positive,positive,0.9837353601479226,positive
Smp_330280.1,Smp_302830.1,0.9774517659236078,0.9774517659236078,positive,positive,0.9774517659236078,positive
Smp_330280.1,Smp_330510.1,-0.9774816447453128,0.9774816447453128,negative,negative,0.9774816447453128,negative
Smp_335180.1,Smp_186780.2,0.9826869672795544,0.9826869672795544,positive,positive,0.9826869672795544,positive
Smp_335180.1,Smp_152830.2,0.998818049267766,0.998818049267766,positive,positive,0.998818049267766,positive
Smp_335180.1,Smp_341970.1,0.950602215022914,0.950602215022914,positive,positive,0.950602215022914,positive
Smp_335180.1,Smp_127810.1,-0.952553840361002,0.952553840361002,negative,negative,0.952553840361002,negative
Smp_335180.1,Smp_349470.1,-0.9595715709359768,0.9595715709359768,negative,negative,0.9595715709359768,negative
Smp_335180.1,Smp_161820.1,-0.9516455450346898,0.9516455450346898,negative,negative,0.9516455450346898,negative
Smp_335180.1,Smp_127110.2,-0.963940824698059,0.963940824698059,negative,negative,0.963940824698059,negative
Smp_335180.1,Smp_147350.1,0.976807054557874,0.976807054557874,positive,positive,0.976807054557874,positive
Smp_335180.1,Smp_134470.1,0.9679583084218076,0.9679583084218076,positive,positive,0.9679583084218076,positive
Smp_335180.1,Smp_016250.1,-0.9697247910441325,0.9697247910441325,negative,negative,0.9697247910441325,negative
Smp_335180.1,Smp_000180.1,-0.9990753727405228,0.9990753727405228,negative,negative,0.9990753727405228,negative
Smp_335180.1,Smp_140200.1,0.9861653490705812,0.9861653490705812,positive,positive,0.9861653490705812,positive
Smp_127810.2,Smp_158890.1,-0.9643807201238108,0.9643807201238108,negative,negative,0.9643807201238108,negative
Smp_127810.2,Smp_127810.1,-0.9884148821780396,0.9884148821780396,negative,negative,0.9884148821780396,negative
Smp_127810.2,Smp_331410.1,0.9675263556822876,0.9675263556822876,positive,positive,0.9675263556822876,positive
Smp_127810.2,Smp_161820.1,-0.9819291029951404,0.9819291029951404,negative,negative,0.9819291029951404,negative
Smp_127810.2,Smp_332490.1,0.978620769164646,0.978620769164646,positive,positive,0.978620769164646,positive
Smp_127810.2,Smp_162900.2,0.9874480633243922,0.9874480633243922,positive,positive,0.9874480633243922,positive
Smp_127810.2,Smp_004630.2,-0.9660712137564555,0.9660712137564555,negative,negative,0.9660712137564555,negative
Smp_127810.2,Smp_346170.1,-0.9585740489409104,0.9585740489409104,negative,negative,0.9585740489409104,negative
Smp_127810.2,Smp_140200.1,0.9563724387017069,0.9563724387017069,positive,positive,0.9563724387017069,positive
Smp_127810.2,Smp_349170.1,-0.9967365622490978,0.9967365622490978,negative,negative,0.9967365622490978,negative
Smp_319270.1,Smp_323800.1,0.9898794177006957,0.9898794177006957,positive,positive,0.9898794177006957,positive
Smp_319270.1,Smp_242240.1,-0.954806485642536,0.954806485642536,negative,negative,0.954806485642536,negative
Smp_319270.1,Smp_140260.2,0.9999573144835574,0.9999573144835574,positive,positive,0.9999573144835574,positive
Smp_319270.1,Smp_247980.1,0.9926149582345892,0.9926149582345892,positive,positive,0.9926149582345892,positive
Smp_319270.1,Smp_076390.2,0.9575346877556884,0.9575346877556884,positive,positive,0.9575346877556884,positive
Smp_319270.1,Smp_130100.1,-0.973607301895521,0.973607301895521,negative,negative,0.973607301895521,negative
Smp_319270.1,Smp_198170.1,-0.9740106307208856,0.9740106307208856,negative,negative,0.9740106307208856,negative
Smp_319270.1,Smp_335850.1,0.9611905529218616,0.9611905529218616,positive,positive,0.9611905529218616,positive
Smp_319270.1,Smp_301260.1,0.996842464179129,0.996842464179129,positive,positive,0.996842464179129,positive
Smp_012350.2,Smp_242240.1,0.968875465786752,0.968875465786752,positive,positive,0.968875465786752,positive
Smp_012350.2,Smp_000080.1,-0.9799517654819406,0.9799517654819406,negative,negative,0.9799517654819406,negative
Smp_012350.2,Smp_331410.1,0.951920837574634,0.951920837574634,positive,positive,0.951920837574634,positive
Smp_012350.2,Smp_305110.1,-0.9789141438148614,0.9789141438148614,negative,negative,0.9789141438148614,negative
Smp_012350.2,Smp_028800.1,-0.9789428218056644,0.9789428218056644,negative,negative,0.9789428218056644,negative
Smp_012350.2,Smp_326300.1,-0.9827608304315536,0.9827608304315536,negative,negative,0.9827608304315536,negative
Smp_012350.2,Smp_134550.1,-0.9874911263766414,0.9874911263766414,negative,negative,0.9874911263766414,negative
Smp_012350.2,Smp_326390.1,0.9853968083565688,0.9853968083565688,positive,positive,0.9853968083565688,positive
Smp_012350.2,Smp_130100.1,0.9550516610926923,0.9550516610926923,positive,positive,0.9550516610926923,positive
Smp_012350.2,Smp_016250.1,-0.9573502035245156,0.9573502035245156,negative,negative,0.9573502035245156,negative
Smp_012350.2,Smp_167630.1,-0.9977127972537742,0.9977127972537742,negative,negative,0.9977127972537742,negative
Smp_012350.2,Smp_347950.1,-0.9936628439947044,0.9936628439947044,negative,negative,0.9936628439947044,negative
Smp_138160.1,Smp_198680.2,-0.9640610484730276,0.9640610484730276,negative,negative,0.9640610484730276,negative
Smp_138160.1,Smp_093070.1,0.9804415385742364,0.9804415385742364,positive,positive,0.9804415385742364,positive
Smp_138160.1,Smp_134410.3,-0.976313943239807,0.976313943239807,negative,negative,0.976313943239807,negative
Smp_138160.1,Smp_165350.4,-0.9830517452751096,0.9830517452751096,negative,negative,0.9830517452751096,negative
Smp_138160.1,Smp_324140.1,0.9896947366423235,0.9896947366423235,positive,positive,0.9896947366423235,positive
Smp_141290.3,Smp_140560.1,0.9785273694547324,0.9785273694547324,positive,positive,0.9785273694547324,positive
Smp_141290.3,Smp_136860.1,0.950026460247048,0.950026460247048,positive,positive,0.950026460247048,positive
Smp_141290.3,Smp_330010.1,-0.9962518832813472,0.9962518832813472,negative,negative,0.9962518832813472,negative
Smp_141290.3,Smp_318310.1,-0.997120744908874,0.997120744908874,negative,negative,0.997120744908874,negative
Smp_141290.3,Smp_330510.1,-0.9579455197018554,0.9579455197018554,negative,negative,0.9579455197018554,negative
Smp_167880.2,Smp_332480.1,0.9932954779053896,0.9932954779053896,positive,positive,0.9932954779053896,positive
Smp_167880.2,Smp_243150.1,-0.9951675383540418,0.9951675383540418,negative,negative,0.9951675383540418,negative
Smp_167880.2,Smp_130790.1,0.9968754780724848,0.9968754780724848,positive,positive,0.9968754780724848,positive
Smp_167880.2,Smp_245520.2,0.9811946943887548,0.9811946943887548,positive,positive,0.9811946943887548,positive
Smp_186780.2,Smp_152830.2,0.9755583238747502,0.9755583238747502,positive,positive,0.9755583238747502,positive
Smp_186780.2,Smp_341970.1,0.9728610832773648,0.9728610832773648,positive,positive,0.9728610832773648,positive
Smp_186780.2,Smp_349470.1,-0.9935742317960192,0.9935742317960192,negative,negative,0.9935742317960192,negative
Smp_186780.2,Smp_147350.1,0.9992710572628616,0.9992710572628616,positive,positive,0.9992710572628616,positive
Smp_186780.2,Smp_134470.1,0.994729975959882,0.994729975959882,positive,positive,0.994729975959882,positive
Smp_186780.2,Smp_000180.1,-0.989713921011911,0.989713921011911,negative,negative,0.989713921011911,negative
Smp_025360.1,Smp_172210.2,0.979306830241254,0.979306830241254,positive,positive,0.979306830241254,positive
Smp_025360.1,Smp_203030.1,0.9564403999517974,0.9564403999517974,positive,positive,0.9564403999517974,positive
Smp_025360.1,Smp_319120.1,0.9667519261156514,0.9667519261156514,positive,positive,0.9667519261156514,positive
Smp_025360.1,Smp_336830.1,0.993448782467942,0.993448782467942,positive,positive,0.993448782467942,positive
Smp_025360.1,Smp_068920.1,0.973974595059642,0.973974595059642,positive,positive,0.973974595059642,positive
Smp_025360.1,Smp_193610.1,-0.972056412948094,0.972056412948094,negative,negative,0.972056412948094,negative
Smp_025360.1,Smp_350240.1,-0.9556111285730624,0.9556111285730624,negative,negative,0.9556111285730624,negative
Smp_025360.1,Smp_057620.2,0.9587623742146756,0.9587623742146756,positive,positive,0.9587623742146756,positive
Smp_025360.1,Smp_018250.1,0.983481606518466,0.983481606518466,positive,positive,0.983481606518466,positive
Smp_025360.1,Smp_302370.1,0.985713745703891,0.985713745703891,positive,positive,0.985713745703891,positive
Smp_025360.1,Smp_123670.1,0.9591666841727184,0.9591666841727184,positive,positive,0.9591666841727184,positive
Smp_025360.1,Smp_337100.5,0.9644664442543376,0.9644664442543376,positive,positive,0.9644664442543376,positive
Smp_025360.1,Smp_130470.1,0.9757050754777952,0.9757050754777952,positive,positive,0.9757050754777952,positive
Smp_246350.1,Smp_157100.1,0.9710970332438283,0.9710970332438283,positive,positive,0.9710970332438283,positive
Smp_246350.1,Smp_026280.2,0.9897221324236196,0.9897221324236196,positive,positive,0.9897221324236196,positive
Smp_246350.1,Smp_154760.1,0.9509975421594477,0.9509975421594477,positive,positive,0.9509975421594477,positive
Smp_246350.1,Smp_015820.1,0.9921678397221094,0.9921678397221094,positive,positive,0.9921678397221094,positive
Smp_246350.1,Smp_168140.1,0.9970950285578368,0.9970950285578368,positive,positive,0.9970950285578368,positive
Smp_246350.1,Smp_348790.1,0.9701202475895776,0.9701202475895776,positive,positive,0.9701202475895776,positive
Smp_246350.1,Smp_266830.1,0.9575909001081132,0.9575909001081132,positive,positive,0.9575909001081132,positive
Smp_323800.1,Smp_242240.1,-0.9828546681616676,0.9828546681616676,negative,negative,0.9828546681616676,negative
Smp_323800.1,Smp_140260.2,0.9909187197260972,0.9909187197260972,positive,positive,0.9909187197260972,positive
Smp_323800.1,Smp_305110.1,0.9641704349849683,0.9641704349849683,positive,positive,0.9641704349849683,positive
Smp_323800.1,Smp_247980.1,0.9683691816217956,0.9683691816217956,positive,positive,0.9683691816217956,positive
Smp_323800.1,Smp_130100.1,-0.9889588227754844,0.9889588227754844,negative,negative,0.9889588227754844,negative
Smp_323800.1,Smp_198170.1,-0.9772493860156471,0.9772493860156471,negative,negative,0.9772493860156471,negative
Smp_323800.1,Smp_346170.1,0.9838029723395446,0.9838029723395446,positive,positive,0.9838029723395446,positive
Smp_323800.1,Smp_335850.1,0.9665532896575846,0.9665532896575846,positive,positive,0.9665532896575846,positive
Smp_323800.1,Smp_301260.1,0.9774589483432032,0.9774589483432032,positive,positive,0.9774589483432032,positive
Smp_152830.2,Smp_161820.1,-0.9507797932047012,0.9507797932047012,negative,negative,0.9507797932047012,negative
Smp_152830.2,Smp_127110.2,-0.9757250865325624,0.9757250865325624,negative,negative,0.9757250865325624,negative
Smp_152830.2,Smp_326300.1,-0.9554880915008892,0.9554880915008892,negative,negative,0.9554880915008892,negative
Smp_152830.2,Smp_147350.1,0.969757341184349,0.969757341184349,positive,positive,0.969757341184349,positive
Smp_152830.2,Smp_134470.1,0.9560206990426612,0.9560206990426612,positive,positive,0.9560206990426612,positive
Smp_152830.2,Smp_016250.1,-0.9797037744328676,0.9797037744328676,negative,negative,0.9797037744328676,negative
Smp_152830.2,Smp_000180.1,-0.996650506186374,0.996650506186374,negative,negative,0.996650506186374,negative
Smp_152830.2,Smp_140200.1,0.9837016045008682,0.9837016045008682,positive,positive,0.9837016045008682,positive
Smp_140560.1,Smp_303270.1,-0.9551994947878456,0.9551994947878456,negative,negative,0.9551994947878456,negative
Smp_140560.1,Smp_330010.1,-0.981582154187371,0.981582154187371,negative,negative,0.981582154187371,negative
Smp_140560.1,Smp_322800.1,0.9708052301102356,0.9708052301102356,positive,positive,0.9708052301102356,positive
Smp_140560.1,Smp_318310.1,-0.9881452895407816,0.9881452895407816,negative,negative,0.9881452895407816,negative
Smp_140560.1,Smp_077580.1,0.9813422388017764,0.9813422388017764,positive,positive,0.9813422388017764,positive
Smp_177100.1,Smp_267070.1,0.9550817386018926,0.9550817386018926,positive,positive,0.9550817386018926,positive
Smp_177100.1,Smp_000080.1,0.9574999077878864,0.9574999077878864,positive,positive,0.9574999077878864,positive
Smp_177100.1,Smp_145290.1,-0.9950662657155276,0.9950662657155276,negative,negative,0.9950662657155276,negative
Smp_177100.1,Smp_343060.1,-0.952462494881147,0.952462494881147,negative,negative,0.952462494881147,negative
Smp_177100.1,Smp_063380.1,0.9837505402942714,0.9837505402942714,positive,positive,0.9837505402942714,positive
Smp_177100.1,Smp_324080.1,0.9916589430539922,0.9916589430539922,positive,positive,0.9916589430539922,positive
Smp_177100.1,Smp_204390.1,0.994179330244243,0.994179330244243,positive,positive,0.994179330244243,positive
Smp_177100.1,Smp_127110.2,0.9532193243389886,0.9532193243389886,positive,positive,0.9532193243389886,positive
Smp_177100.1,Smp_028800.1,0.9529342207715104,0.9529342207715104,positive,positive,0.9529342207715104,positive
