"__glayCluster","degree","hub_status","mean_log_expression","name","selected","shared name","variance_log_expression","weighted_degree"
"7","2","non_hub","3.951389630527036","Smp_340570.1","false","Smp_340570.1","0.6989610892377168","1.9820765692563564"
"7","3","non_hub","1.6554323137767732","Smp_163600.2","false","Smp_163600.2","1.2361672919814426","2.9590537502094154"
"7","4","non_hub","4.166746302689804","Smp_348820.2","false","Smp_348820.2","7.764135100488481","3.9420218323903953"
"14","7","non_hub","0.8134551303584814","Smp_152580.1","false","Smp_152580.1","0.8932717848987403","6.893566808733004"
"14","5","non_hub","0.8170068312364553","Smp_246970.2","false","Smp_246970.2","0.8974063003507147","4.951471127793691"
"14","6","non_hub","0.8137203823855726","Smp_181080.1","false","Smp_181080.1","0.9061374310799394","5.915302195679851"
"14","7","non_hub","1.4131248868149817","Smp_266830.2","false","Smp_266830.2","1.6487948433738389","6.8217197638829665"
"14","5","non_hub","1.4249064158144247","Smp_133590.3","false","Smp_133590.3","2.7457322092860994","4.945702507008776"
"14","5","non_hub","2.4425608656372324","Smp_204370.1","false","Smp_204370.1","7.96385723602367","4.948827324874117"
"15","11","non_hub","0.6730060822018242","Smp_141290.1","false","Smp_141290.1","0.706331948739603","10.88725617932592"
"15","11","non_hub","1.2174862794125016","Smp_061250.2","false","Smp_061250.2","0.7247837164134864","10.822662616260956"
"15","12","non_hub","2.4277448673056354","Smp_058050.1","false","Smp_058050.1","0.7313660191318455","11.840425401111752"
"15","13","non_hub","1.0430013526681843","Smp_040710.2","false","Smp_040710.2","1.0135328838189284","12.742774560882026"
"15","11","non_hub","0.8246972804758568","Smp_201340.1","false","Smp_201340.1","1.047911736242035","10.891719246143944"
"15","8","non_hub","0.8890157929025599","Smp_318200.2","false","Smp_318200.2","1.064626509064813","7.892518881887226"
"15","7","non_hub","1.0830730562517885","Smp_130520.3","false","Smp_130520.3","1.5649734465753793","6.9048392955179745"
"15","12","non_hub","1.0649804995567678","Smp_309730.1","false","Smp_309730.1","1.6771556710838214","11.877912263628053"
"15","12","non_hub","1.0352114845163811","Smp_170910.1","false","Smp_170910.1","1.7209319789144348","11.853960424360732"
"15","11","non_hub","1.2464697657334831","Smp_051000.1","false","Smp_051000.1","2.417278852306414","10.888304241742201"
"15","12","non_hub","1.5307597507188098","Smp_341160.2","false","Smp_341160.2","3.397944865559112","11.876086259161161"
"15","7","non_hub","1.8167488668679188","Smp_200770.1","false","Smp_200770.1","4.458196918989044","6.927028346576145"
"15","12","non_hub","2.4432424420291152","Smp_323230.1","false","Smp_323230.1","8.418126881348664","11.861671262197875"
"7","3","non_hub","1.2705630227199212","Smp_331600.1","false","Smp_331600.1","0.8374317536010984","2.943972478462209"
"7","5","non_hub","1.460397796268134","Smp_171140.1","false","Smp_171140.1","0.9715729371348146","4.925264779078557"
"7","5","non_hub","1.4198714092422038","Smp_304890.1","false","Smp_304890.1","0.9801983312789481","4.938551793850838"
"7","6","non_hub","1.8082239510017029","Smp_163570.2","false","Smp_163570.2","1.4697187400665772","5.919055922494968"
"7","5","non_hub","3.4883087674603743","Smp_019840.2","false","Smp_019840.2","1.6367586293497178","4.889156640909337"
"7","7","non_hub","2.258066134401191","Smp_316860.1","false","Smp_316860.1","2.4299593353013806","6.889046040408302"
"7","6","non_hub","4.320427033241758","Smp_247660.1","false","Smp_247660.1","8.84057992655008","5.923725050883216"
"16","16","non_hub","1.8591121860074133","Smp_336340.1","false","Smp_336340.1","0.7073870335431929","15.772240123385782"
"16","15","non_hub","2.209280837912451","Smp_200460.1","false","Smp_200460.1","0.7290257663192442","14.771538868844221"
"16","14","non_hub","3.2906562339445475","Smp_317240.1","false","Smp_317240.1","0.7481687401584428","13.823099501958309"
"16","14","non_hub","1.2564738139432852","Smp_130520.4","false","Smp_130520.4","0.7665259246038149","13.840224959365296"
"16","8","non_hub","1.1306070455024617","Smp_347560.1","false","Smp_347560.1","0.7781686115948089","7.8891180876852935"
"16","19","non_hub","3.658611787905585","Smp_000790.2","false","Smp_000790.2","1.0053716577140408","18.665815049328195"
"16","14","non_hub","1.5093792905513146","Smp_130470.2","false","Smp_130470.2","1.0892425230487277","13.760842656542884"
"16","13","non_hub","1.4245910753864717","Smp_131680.2","false","Smp_131680.2","1.0988103798778686","12.83076662083131"
"16","8","non_hub","1.323390200105487","Smp_322760.1","false","Smp_322760.1","1.1415584469404962","7.856909323054397"
"16","12","non_hub","1.4267368971319379","Smp_106010.1","false","Smp_106010.1","1.1555732170898836","11.838655459172507"
"16","12","non_hub","1.5188453866049754","Smp_164270.1","false","Smp_164270.1","1.3377663126425272","11.822197717669091"
"16","15","non_hub","2.1397697149653667","Smp_017470.2","false","Smp_017470.2","2.243509876650707","14.805369801285076"
"16","10","non_hub","2.07149804908858","Smp_348790.2","false","Smp_348790.2","2.416731476393506","9.849930320174415"
"16","16","non_hub","2.853544183779615","Smp_156910.2","false","Smp_156910.2","3.8083213100381372","15.688024134685808"
"16","13","non_hub","2.869002397583876","Smp_330170.1","false","Smp_330170.1","4.04721168981496","12.802644637320338"
"16","15","non_hub","4.392020251946428","Smp_204420.1","false","Smp_204420.1","10.131252231486295","14.804725579729459"
"18","3","non_hub","2.2536242636524184","Smp_211020.2","false","Smp_211020.2","0.9207078153505833","2.9655733095949026"
"18","7","non_hub","3.069432400025124","Smp_335110.1","false","Smp_335110.1","0.9676145846356653","6.876340968776046"
"18","6","non_hub","1.9701114873706551","Smp_150230.2","false","Smp_150230.2","0.9175064683980211","5.926383389918948"
"18","6","non_hub","2.6157980547253326","Smp_343170.2","false","Smp_343170.2","1.8236356164025886","5.862523767026635"
"18","7","non_hub","2.0285066097317133","Smp_242860.2","false","Smp_242860.2","1.8394820602664723","6.930171213530619"
"18","7","non_hub","2.2370131699699844","Smp_322350.1","false","Smp_322350.1","2.2411356875724726","6.937212336133456"
"18","7","non_hub","2.317274179507414","Smp_104500.2","false","Smp_104500.2","2.386963630635073","6.910964359285564"
"18","8","non_hub","5.602650119516976","Smp_319930.1","false","Smp_319930.1","14.25152434951182","7.899984884411399"
"18","6","non_hub","5.759717210693752","Smp_348100.1","false","Smp_348100.1","14.967345533140431","5.932302580920697"
