glay,degree,hub_status,mean_log_expression,gene,selected,shared name,variance_log_expression,weighted_degree,rede,media_simpatrica,media_alopatrica,delta_alopatrica_menos_simpatrica,abs_delta,delta_geracao_2,delta_geracao_3,delta_medio_pareado,abs_delta_medio_pareado
15,2,non_hub,0.9385116130826122,Smp_023940.1,False,Smp_023940.1,2.2591167161700967,1.991560813430543,positiva,0.0,1.8770232261652244,1.8770232261652244,1.8770232261652244,3.1525885825751936,0.6014578697552554,1.8770232261652244,1.8770232261652244
3,4,non_hub,2.528702155684285,Smp_347590.1,False,Smp_347590.1,0.9952906614317542,3.917041840905569,positiva,2.796888576914914,2.260515734453656,-0.5363728424612582,0.5363728424612582,-1.5982881244332954,0.52554243951078,-0.5363728424612577,0.5363728424612577
3,1,non_hub,2.021927179770161,Smp_200850.1,False,Smp_200850.1,2.268016121719525,0.9873137528935227,positiva,2.225943331581058,1.8179110279592643,-0.4080323036217939,0.4080323036217939,-2.1077126392718073,1.2916480320282195,-0.4080323036217939,0.4080323036217939
18,2,non_hub,3.6322045392379065,Smp_046060.1,False,Smp_046060.1,1.477677994467787,1.9513206743144769,positiva,3.0820605648608947,4.182348513614919,1.100287948754024,1.100287948754024,-0.43462456429610175,2.635200461804149,1.1002879487540236,1.1002879487540236
7,3,non_hub,4.11728748524554,Smp_337670.1,False,Smp_337670.1,0.7864568288322928,2.957225543054814,positiva,4.40304456684901,3.8315304036420708,-0.5715141632069392,0.5715141632069392,-0.11147024381108306,-1.0315580826027952,-0.5715141632069392,0.5715141632069392
12,11,non_hub,10.789647742658456,Smp_335135.1,False,Smp_335135.1,2.0040488882440184,10.85391374065475,positiva,11.137071416866549,10.442224068450363,-0.6948473484161859,0.6948473484161859,1.6079308177154168,-2.9976255145477886,-0.6948473484161859,0.6948473484161859
15,6,non_hub,1.680918641380554,Smp_140200.2,False,Smp_140200.2,0.7742532297942563,5.92112586550782,positiva,0.9501986564336846,2.4116386263274237,1.461439969893739,1.461439969893739,1.1984844940283494,1.7243954457591282,1.4614399698937388,1.4614399698937388
15,5,non_hub,0.9879767623645328,Smp_201530.1,False,Smp_201530.1,1.4665726308351683,4.947173921624362,positiva,0.0,1.9759535247290656,1.9759535247290656,1.9759535247290656,1.478296232701567,2.4736108167565645,1.9759535247290656,1.9759535247290656
15,4,non_hub,1.1168966755010146,Smp_332840.1,False,Smp_332840.1,1.549904623651375,3.972877925132562,positiva,0.13461593873902564,2.0991774122630034,1.9645614735239778,1.9645614735239778,1.4851867015131401,2.4439362455348155,1.9645614735239778,1.9645614735239778
15,4,non_hub,0.9918356021851878,Smp_167840.1,False,Smp_167840.1,1.7114931528713333,3.937583630390864,positiva,0.0,1.9836712043703757,1.9836712043703757,1.9836712043703757,1.209226883723054,2.7581155250176974,1.9836712043703757,1.9836712043703757
15,4,non_hub,1.5901007538720222,Smp_212190.2,False,Smp_212190.2,2.6326794370220763,3.946590456087199,positiva,0.3248909527155437,2.8553105550285007,2.530419602312957,2.530419602312957,2.054090646082231,3.0067485585436833,2.530419602312957,2.530419602312957
3,3,non_hub,1.4106011957287217,Smp_331440.1,False,Smp_331440.1,1.1991574237666285,2.974226248237298,positiva,2.257513195411565,0.5636891960458784,-1.6938239993656867,1.6938239993656867,-2.47308396220871,-0.9145640365226633,-1.6938239993656867,1.6938239993656867
10,3,non_hub,0.9264215728151068,Smp_032670.1,False,Smp_032670.1,1.0236258168139434,2.9628886879179546,positiva,1.4154954095675067,0.4373477360627069,-0.9781476735047998,0.9781476735047998,-1.4712725310150114,-0.4850228159945883,-0.9781476735047998,0.9781476735047998
10,5,non_hub,1.1514008822226718,Smp_327370.1,False,Smp_327370.1,1.6431234655380222,4.913535538939992,positiva,1.7697448221484873,0.533056942296856,-1.2366878798516314,1.2366878798516314,-2.0803410915349847,-0.39303466816827826,-1.2366878798516314,1.2366878798516314
10,2,non_hub,1.7320870401460629,Smp_326770.2,False,Smp_326770.2,2.791809824690332,1.9691235293558704,positiva,2.6637827805748095,0.8003912997173159,-1.8633914808574936,1.8633914808574936,-2.4087247439338353,-1.3180582177811515,-1.8633914808574934,1.8633914808574934
3,11,non_hub,1.2680231844856331,Smp_141010.3,False,Smp_141010.3,0.7421717785103983,10.833040495662893,positiva,1.5805181366933607,0.9555282322779062,-0.6249899044154545,0.6249899044154545,-1.6506414193806227,0.40066161054971383,-0.6249899044154544,0.6249899044154544
3,10,non_hub,1.3353095584916448,Smp_152290.1,False,Smp_152290.1,0.7952592633603442,9.89688009334919,positiva,1.7565826180498068,0.9140364989334829,-0.8425461191163238,0.8425461191163238,-1.706740946338793,0.02164870810614561,-0.8425461191163237,0.8425461191163237
3,11,non_hub,1.8708525687368576,Smp_093430.1,False,Smp_093430.1,1.5708599897396371,10.89158045849424,positiva,2.4223598146034244,1.3193453228702912,-1.1030144917331333,1.1030144917331333,-2.5077847473987833,0.3017557639325168,-1.1030144917331333,1.1030144917331333
3,12,non_hub,1.8757120914057457,Smp_150080.2,False,Smp_150080.2,1.6023193870640744,11.839365035615971,positiva,2.3783014489340912,1.3731227338774,-1.0051787150566913,1.0051787150566913,-2.4915309225867417,0.4811734924733595,-1.005178715056691,1.005178715056691
3,9,non_hub,1.92961280957849,Smp_097940.1,False,Smp_097940.1,1.7006491670651187,8.83072751003694,positiva,2.5108661262412415,1.3483594929157383,-1.1625066333255032,1.1625066333255032,-2.271722670970576,-0.05329059568043082,-1.1625066333255034,1.1625066333255034
3,12,non_hub,1.9610181233405188,Smp_051000.2,False,Smp_051000.2,1.712999526058657,11.85124895160987,positiva,2.6229857522848103,1.2990504943962276,-1.3239352578885828,1.3239352578885828,-2.69758346375539,0.0497129479782239,-1.323935257888583,1.323935257888583
3,11,non_hub,2.143305792470051,Smp_023940.2,False,Smp_023940.2,2.0425821382552054,10.87267410882592,positiva,2.860155823666996,1.426455761273106,-1.4337000623938903,1.4337000623938903,-2.823423902134767,-0.0439762226530136,-1.4337000623938903,1.4337000623938903
3,5,non_hub,2.384059907148804,Smp_305620.1,False,Smp_305620.1,2.6137157043466366,4.924203137350072,positiva,3.1571849848812814,1.6109348294163253,-1.5462501554649561,1.5462501554649561,-2.796605229132779,-0.2958950817971333,-1.5462501554649561,1.5462501554649561
3,12,non_hub,2.530642334620782,Smp_020450.2,False,Smp_020450.2,2.8520693441658964,11.838324062325402,positiva,3.410663229087395,1.6506214401541692,-1.7600417889332256,1.7600417889332256,-3.47906884403666,-0.04101473382979082,-1.7600417889332254,1.7600417889332254
3,5,non_hub,1.1943199060598977,Smp_054620.3,False,Smp_054620.3,0.8105832454615491,4.922759952913858,positiva,1.8598522919129188,0.5287875202068764,-1.3310647717060424,1.3310647717060424,-2.0843337241681423,-0.5777958192439427,-1.3310647717060426,1.3310647717060426
3,8,non_hub,2.186579687203941,Smp_323280.1,False,Smp_323280.1,2.208340001086313,7.823856665180609,positiva,3.118722719744963,1.2544366546629184,-1.8642860650820448,1.8642860650820448,-3.1521504752488463,-0.5764216549152432,-1.8642860650820448,1.8642860650820448
3,4,non_hub,2.2883172111095367,Smp_173320.2,False,Smp_173320.2,2.7855267437285565,3.953917075848625,positiva,3.493760920145385,1.082873502073688,-2.410887418071697,2.410887418071697,-3.8091749699137707,-1.0125998662296238,-2.410887418071697,2.410887418071697
16,5,non_hub,1.0978476411641789,Smp_304890.2,False,Smp_304890.2,0.7648976486940032,4.907280126327736,positiva,0.6681948288618458,1.5275004534665122,0.8593056246046664,0.8593056246046664,0.951601968067666,0.7670092811416671,0.8593056246046665,0.8593056246046665
16,3,non_hub,0.9896810530233188,Smp_318260.2,False,Smp_318260.2,0.8801454016522966,2.928759183415362,positiva,0.5499616608567885,1.4294004451898492,0.8794387843330607,0.8794387843330607,0.6350113803283787,1.1238661883377428,0.8794387843330607,0.8794387843330607
16,3,non_hub,2.290796090269577,Smp_085540.2,False,Smp_085540.2,3.2998538936918185,2.958208018134845,positiva,1.2577006833137856,3.323891497225368,2.0661908139115823,2.0661908139115823,2.2133071501434087,1.919074477679756,2.0661908139115823,2.0661908139115823
16,6,non_hub,1.445346992574605,Smp_150230.1,False,Smp_150230.1,1.2822196003059878,5.912268696271546,positiva,1.3017202406280695,1.5889737445211403,0.2872535038930708,0.2872535038930708,1.1558495962117212,-0.5813425884255796,0.2872535038930708,0.2872535038930708
16,1,non_hub,2.0812671280634287,Smp_247580.1,False,Smp_247580.1,3.323553566475528,0.9854679823782566,positiva,2.1186751634195318,2.0438590927073257,-0.07481607071220608,0.07481607071220608,1.341187633628401,-1.4908197750528132,-0.07481607071220608,0.07481607071220608
12,6,non_hub,1.144538656283198,Smp_348910.1,False,Smp_348910.1,1.8205545410197277,5.905721887057741,positiva,1.3110426653013705,0.9780346472650255,-0.33300801803634494,0.33300801803634494,1.956069294530051,-2.622085330602741,-0.33300801803634494,0.33300801803634494
12,6,non_hub,0.90895555218544,Smp_334920.1,False,Smp_334920.1,0.9456687599964524,5.907585265821804,positiva,1.1167325326242732,0.7011785717466068,-0.4155539608776664,0.4155539608776664,0.9928445508608958,-1.8239524726162286,-0.4155539608776664,0.4155539608776664
12,10,non_hub,5.576878489353115,Smp_152590.1,False,Smp_152590.1,0.9493212254908544,9.855038283999193,positiva,6.032322944033819,5.121434034672411,-0.9108889093614074,0.9108889093614074,0.4617095127508346,-2.2834873314736486,-0.910888909361407,0.910888909361407
12,4,non_hub,2.8201354161660275,Smp_326490.1,False,Smp_326490.1,1.1495273357999347,3.941184201911693,positiva,3.053886938142932,2.5863838941891233,-0.4675030439538088,0.4675030439538088,1.02518144896121,-1.9601875368688284,-0.46750304395380915,0.46750304395380915
12,12,non_hub,6.954015399767719,Smp_323270.2,False,Smp_323270.2,1.5132516300467274,11.872726941057582,positiva,7.3878213387946765,6.520209460740761,-0.8676118780539159,0.8676118780539159,0.9919128995420712,-2.727136655649904,-0.8676118780539164,0.8676118780539164
12,10,non_hub,9.221745527498404,Smp_319290.1,False,Smp_319290.1,1.8962764906309115,9.878473622591176,positiva,9.598992420702963,8.844498634293839,-0.7544937864091246,0.7544937864091246,1.3936957865475748,-2.9026833593658203,-0.7544937864091228,0.7544937864091228
12,12,non_hub,14.426452228493808,Smp_323440.1,False,Smp_323440.1,1.8986820880545332,11.885399193449992,positiva,14.926316941271438,13.926587515716182,-0.9997294255552553,0.9997294255552553,1.108972985791869,-3.1084318369023816,-0.9997294255552562,0.9997294255552562
12,11,non_hub,7.826894507054435,Smp_323270.1,False,Smp_323270.1,1.964296656430984,10.85022645273804,positiva,8.211391827544126,7.442397186564745,-0.7689946409793817,0.7689946409793817,1.4194111539575118,-2.957400435916277,-0.7689946409793826,0.7689946409793826
12,11,non_hub,9.7259890318946,Smp_323320.1,False,Smp_323320.1,2.002195296334916,10.909782788848675,positiva,10.204778303009437,9.247199760779765,-0.9575785422296725,0.9575785422296725,1.2276410994374771,-3.1427981838968257,-0.9575785422296743,0.9575785422296743
12,8,non_hub,1.36037700947809,Smp_327820.1,False,Smp_327820.1,3.5616874651525623,7.875847074862658,positiva,2.000939258969843,0.7198147599863367,-1.2811244989835064,1.2811244989835064,1.4396295199726734,-4.001878517939686,-1.2811244989835064,1.2811244989835064
16,7,non_hub,1.2363674843826464,Smp_244890.1,False,Smp_244890.1,0.8449396503595207,6.879896092562473,positiva,0.7126880246493011,1.7600469441159916,1.0473589194666904,1.0473589194666904,1.3006942452368606,0.7940235936965203,1.0473589194666904,1.0473589194666904
16,8,non_hub,1.3881452576709017,Smp_181180.2,False,Smp_181180.2,0.9228401754752812,7.894006269687055,positiva,1.1056995726557626,1.6705909426860401,0.5648913700302776,0.5648913700302776,1.716825002365502,-0.5870422623049467,0.5648913700302777,0.5648913700302777
16,7,non_hub,1.341527334073159,Smp_347900.1,False,Smp_347900.1,0.94439060736293,6.828361076231161,positiva,1.1469115290221845,1.5361431391241331,0.3892316101019486,0.3892316101019486,1.3766776805159695,-0.598214460312072,0.38923161010194873,0.38923161010194873
16,11,non_hub,1.479685815059465,Smp_062020.1,False,Smp_062020.1,1.026728686843284,10.837380362683316,positiva,1.1486566129794564,1.8107150171394732,0.6620584041600168,0.6620584041600168,1.8497066888660816,-0.5255898805460479,0.6620584041600168,0.6620584041600168
16,12,non_hub,2.9954047935029307,Smp_323360.1,False,Smp_323360.1,4.128957682714255,11.841817956180837,positiva,2.262628752974015,3.7281808340318463,1.4655520810578313,1.4655520810578313,3.7332993435967174,-0.8021951814810548,1.4655520810578313,1.4655520810578313
15,3,non_hub,1.623204897553845,Smp_196880.1,False,Smp_196880.1,2.17506431166777,2.930257495589186,positiva,0.37487138649251955,2.8715384086151703,2.496667022122651,2.496667022122651,2.195244947495113,2.7980890967501884,2.496667022122651,2.496667022122651
3,10,non_hub,1.3423253601836864,Smp_181180.1,False,Smp_181180.1,0.855005570553066,9.83530421052306,positiva,1.7313876098620944,0.9532631105052783,-0.778124499356816,0.778124499356816,-1.9979564184833447,0.4417074197697126,-0.778124499356816,0.778124499356816
3,3,non_hub,1.3351118379397466,Smp_167630.2,False,Smp_167630.2,0.9115918246143117,2.966931796636724,positiva,1.7955477218433171,0.874675954036176,-0.9208717678071411,0.9208717678071411,-2.2178359006741344,0.37609236505985244,-0.920871767807141,0.920871767807141
3,11,non_hub,2.6610592905776347,Smp_346930.2,False,Smp_346930.2,1.3734386610285014,10.80856173212699,positiva,3.2677044820803225,2.054414099074947,-1.2132903830053756,1.2132903830053756,-2.624324873457646,0.1977441074468942,-1.2132903830053758,1.2132903830053758
3,3,non_hub,1.7297144062711058,Smp_305460.1,False,Smp_305460.1,1.695916890408929,2.9210623814124266,positiva,2.551089232499595,0.9083395800426168,-1.642749652456978,1.642749652456978,-3.1589389940506174,-0.12656031086333863,-1.642749652456978,1.642749652456978
3,11,non_hub,1.978412082748108,Smp_320200.1,False,Smp_320200.1,1.7647380271527056,10.88879938215386,positiva,2.591919781670419,1.3649043838257968,-1.227015397844622,1.227015397844622,-2.769006400217056,0.31497560452781137,-1.2270153978446223,1.2270153978446223
3,6,non_hub,2.458041255555776,Smp_303350.1,False,Smp_303350.1,2.9532668253746386,5.888499765255244,positiva,3.5903685798380254,1.325713931273525,-2.2646546485645,2.2646546485645,-3.919081938034573,-0.610227359094428,-2.2646546485645005,2.2646546485645005
3,6,non_hub,3.089235441637876,Smp_322700.2,False,Smp_322700.2,4.641928899072716,5.903493150490385,positiva,4.250407938246007,1.928062945029745,-2.3223449932162623,2.3223449932162623,-4.991234162710273,0.34654417627774947,-2.322344993216262,2.322344993216262
16,23,non_hub,1.3956345001490988,Smp_063530.2,False,Smp_063530.2,0.9254551906302204,22.67910022104541,positiva,0.8547770013978764,1.9364919989003213,1.081714997502445,1.081714997502445,2.205723118787544,-0.042293123782654485,1.081714997502445,1.081714997502445
16,23,non_hub,1.9024200976963983,Smp_345290.1,False,Smp_345290.1,1.7207889171468962,22.630019089783,positiva,1.1949575269665167,2.60988266842628,1.4149251414597632,1.4149251414597632,3.0000791657182795,-0.17022888279875303,1.4149251414597632,1.4149251414597632
11,3,non_hub,3.433590134821926,Smp_046060.2,False,Smp_046060.2,0.7915133866920531,2.9394099206836084,positiva,3.3382568321425357,3.5289234375013177,0.190666605358782,0.190666605358782,1.5731560559071616,-1.191822845189598,0.19066660535878177,0.19066660535878177
11,7,non_hub,1.4016436914182215,Smp_146150.1,False,Smp_146150.1,1.009630678679429,6.901141915801035,positiva,1.0068640421295059,1.7964233407069372,0.7895592985774313,0.7895592985774313,2.231128845273803,-0.6520102481189403,0.7895592985774313,0.7895592985774313
11,8,non_hub,3.2348830304459844,Smp_088420.1,False,Smp_088420.1,1.0504426288302318,7.867441303272841,positiva,2.7877570117178925,3.6820090491740762,0.8942520374561838,0.8942520374561838,2.3529252642085607,-0.5644211892961937,0.8942520374561835,0.8942520374561835
11,7,non_hub,1.4584821776884966,Smp_055090.3,False,Smp_055090.3,1.2176139002418898,6.885948485973763,positiva,1.0327275633176407,1.8842367920593526,0.8515092287417119,0.8515092287417119,2.5146022789086016,-0.8115838214251778,0.8515092287417119,0.8515092287417119
11,5,non_hub,3.29152087554658,Smp_331190.1,False,Smp_331190.1,1.4080918078972229,4.899812338428333,positiva,3.058541599888334,3.524500151204826,0.4659585513164921,0.4659585513164921,2.1287297406848467,-1.1968126380518624,0.4659585513164921,0.4659585513164921
16,16,non_hub,1.7555149815546296,Smp_345970.2,False,Smp_345970.2,1.4685569342979532,15.728145751343568,positiva,1.2160987582924654,2.294931204816794,1.0788324465243284,1.0788324465243284,2.6717593986792223,-0.514094505630565,1.0788324465243286,1.0788324465243286
16,13,non_hub,2.3346032278174897,Smp_319450.1,False,Smp_319450.1,2.5757143086595407,12.78306017244594,positiva,1.7689076967643604,2.9002987588706186,1.1313910621062582,1.1313910621062582,3.2077303050888832,-0.9449481808763669,1.1313910621062582,1.1313910621062582
11,7,non_hub,3.001926237339755,Smp_326650.1,False,Smp_326650.1,4.799645802750767,6.86811294577533,positiva,2.3334571570671105,3.6703953176123996,1.336938160545289,1.336938160545289,4.598158529696883,-1.9242822086063054,1.336938160545289,1.336938160545289
15,6,non_hub,3.3484759843153458,Smp_020450.1,False,Smp_020450.1,0.7984562521447365,5.886928931548463,positiva,2.704537215400774,3.9924147532299177,1.2878775378291438,1.2878775378291438,2.0651116290508518,0.5106434466074363,1.287877537829144,1.287877537829144
15,6,non_hub,0.7195419280426006,Smp_192010.1,False,Smp_192010.1,1.0744448435670728,5.89871294459024,positiva,0.0,1.4390838560852013,1.4390838560852013,1.4390838560852013,2.1981530841059946,0.680014628064408,1.4390838560852013,1.4390838560852013
15,10,non_hub,1.0709630270256612,Smp_322930.1,False,Smp_322930.1,1.185792852327572,9.78752543303575,positiva,0.2650633452661941,1.8768627087851284,1.6117993635189343,1.6117993635189343,2.516770598537733,0.7068281285001358,1.6117993635189343,1.6117993635189343
15,10,non_hub,1.7949953797108276,Smp_010550.2,False,Smp_010550.2,5.673849275784375,9.858989735762984,positiva,0.0,3.589990759421655,3.589990759421655,3.589990759421655,5.027612784611213,2.1523687342320974,3.589990759421655,3.589990759421655
12,9,non_hub,0.9723413507850138,Smp_244440.1,False,Smp_244440.1,0.6932076622650207,8.838061613258317,positiva,1.07870702515201,0.8659756764180178,-0.21273134873399213,0.21273134873399213,1.2122528359873614,-1.6377155334553455,-0.21273134873399202,0.21273134873399202
12,8,non_hub,2.992176643170532,Smp_071590.1,False,Smp_071590.1,0.776061976535797,7.911572558712094,positiva,2.9787079063704978,3.0056453799705665,0.026937473600068707,0.026937473600068707,1.5488570706684057,-1.4949821234682688,0.026937473600068484,0.026937473600068484
12,5,non_hub,1.1800447188938918,Smp_053550.1,False,Smp_053550.1,1.4767480555239627,4.90923453203155,positiva,0.888413314433097,1.4716761233546871,0.5832628089215901,0.5832628089215901,2.5922769059210706,-1.4257512880778904,0.5832628089215901,0.5832628089215901
12,6,non_hub,1.030685252992956,Smp_332600.3,False,Smp_332600.3,1.5408425369186831,5.885581693651751,positiva,0.8146762115712385,1.2466942944146735,0.432018082843435,0.432018082843435,2.493388588829347,-1.629352423142477,0.432018082843435,0.432018082843435
12,8,non_hub,1.090485450909788,Smp_340840.1,False,Smp_340840.1,1.5890964667779677,7.920591718062587,positiva,1.0539900303919227,1.1269808714276535,0.07299084103573072,0.07299084103573072,2.253961742855307,-2.1079800607838455,0.07299084103573072,0.07299084103573072
12,7,non_hub,1.5597654666890135,Smp_133590.2,False,Smp_133590.2,2.2171805246902507,6.890925546636046,positiva,1.3359082263838986,1.7836227069941293,0.44771448061023067,0.44771448061023067,2.983995927972154,-2.088566966751693,0.44771448061023045,0.44771448061023045
12,8,non_hub,1.3709435681070303,Smp_319120.2,False,Smp_319120.2,2.5439211477667296,7.883825182904517,positiva,1.490221801433592,1.2516653347804687,-0.23855646665312324,0.23855646665312324,2.5033306695609374,-2.980443602867184,-0.23855646665312324,0.23855646665312324
12,8,non_hub,1.597321845252189,Smp_317180.1,False,Smp_317180.1,3.401991784316595,7.931879569775443,positiva,1.5919945139508325,1.6026491765535453,0.010654662602712861,0.010654662602712861,3.2052983531070907,-3.183989027901665,0.010654662602712861,0.010654662602712861
12,9,non_hub,1.9170801131154132,Smp_200710.1,False,Smp_200710.1,4.9365743628276215,8.887555455049789,positiva,1.800386899906356,2.033773326324471,0.23338642641811513,0.23338642641811513,4.067546652648942,-3.600773799812712,0.23338642641811513,0.23338642641811513
12,9,non_hub,2.0637178192783283,Smp_308755.1,False,Smp_308755.1,5.721792461732427,8.887347911452805,positiva,1.9364128533649314,2.1910227851917248,0.25460993182679337,0.25460993182679337,4.3820455703834496,-3.872825706729863,0.25460993182679337,0.25460993182679337
5,4,non_hub,1.7451571364758005,Smp_314280.1,False,Smp_314280.1,0.8349114284339425,3.9311850140302376,positiva,2.0250464165198068,1.4652678564317942,-0.5597785600880125,0.5597785600880125,-2.01452431062686,0.894967190450835,-0.5597785600880125,0.5597785600880125
5,2,non_hub,0.8338502132757453,Smp_316910.1,False,Smp_316910.1,0.9284969914440504,1.972574957309519,positiva,0.8569431278063114,0.8107572987451791,-0.04618582906113233,0.04618582906113233,-1.7138862556126229,1.6215145974903582,-0.04618582906113233,0.04618582906113233
5,3,non_hub,0.8230583107126596,Smp_022320.2,False,Smp_022320.2,1.0546708000059033,2.973622191660963,positiva,1.0613628607859331,0.584753760639386,-0.4766091001465471,0.4766091001465471,-2.1227257215718662,1.169507521278772,-0.4766091001465471,0.4766091001465471
5,3,non_hub,1.2081402398609582,Smp_307630.1,False,Smp_307630.1,2.3103484979712765,2.969459629900038,positiva,1.5777065629392142,0.8385739167827023,-0.7391326461565119,0.7391326461565119,-3.1554131258784284,1.6771478335654046,-0.7391326461565119,0.7391326461565119
5,4,non_hub,2.036458694357409,Smp_084180.1,False,Smp_084180.1,5.7536074082622575,3.922048341981096,positiva,2.3263220607671804,1.7465953279476374,-0.579726732819543,0.579726732819543,-4.652644121534361,3.4931906558952748,-0.579726732819543,0.579726732819543
16,21,non_hub,5.117179755781546,Smp_019690.1,False,Smp_019690.1,0.8796448685226177,20.704231684571027,positiva,4.711726455653708,5.522633055909385,0.8109066002556764,0.8109066002556764,1.8324337333259888,-0.21062053281463733,0.8109066002556757,0.8109066002556757
16,30,hub,1.5642269384392768,Smp_012350.1,False,Smp_012350.1,1.1089695298377824,29.641295609474785,positiva,0.9859900679605913,2.142463808917962,1.1564737409573709,1.1564737409573709,2.2926707457676754,0.0202767361470666,1.156473740957371,1.156473740957371
16,27,hub,1.5605287290254428,Smp_320400.1,False,Smp_320400.1,1.1336540350731448,26.60897732341666,positiva,0.9720862671136846,2.1489711909372016,1.176884923823517,1.176884923823517,2.3999697565449694,-0.046199908897935904,1.1768849238235166,1.1768849238235166
16,30,hub,1.594010015877928,Smp_336310.2,False,Smp_336310.2,1.1368962720555846,29.65217937194264,positiva,1.001322459713973,2.1866975720418833,1.1853751123279104,1.1853751123279104,2.198557643396347,0.1721925812594738,1.1853751123279104,1.1853751123279104
16,32,hub,2.219415759943121,Smp_341200.2,False,Smp_341200.2,1.183640891253307,31.584916694805656,positiva,1.5967990051319403,2.8420325147543015,1.2452335096223612,1.2452335096223612,2.4019771665452065,0.08848985269951593,1.2452335096223612,1.2452335096223612
16,26,hub,2.220986101713509,Smp_133860.1,False,Smp_133860.1,1.220810956247516,25.666081030030657,positiva,1.682138956236287,2.7598332471907323,1.0776942909544454,1.0776942909544454,2.19302497845019,-0.0376363965412998,1.0776942909544451,1.0776942909544451
16,26,hub,1.891011652613664,Smp_105180.2,False,Smp_105180.2,1.5974316608386234,25.627231463623453,positiva,1.3092820238324254,2.472741281394903,1.1634592575624776,1.1634592575624776,2.5442210080541976,-0.21730249292924242,1.1634592575624776,1.1634592575624776
16,25,non_hub,2.0341557758107154,Smp_022320.3,False,Smp_022320.3,1.8399417696037104,24.72177275322792,positiva,1.3433342991842459,2.724977252437186,1.38164295325294,1.38164295325294,2.695027462721994,0.06825844378388535,1.3816429532529397,1.3816429532529397
16,29,hub,2.368756531406394,Smp_246790.1,False,Smp_246790.1,2.509071735491712,28.689008840395925,positiva,1.501277546677068,3.2362355161357197,1.7349579694586517,1.7349579694586517,3.3050377921649847,0.16487814675231904,1.7349579694586519,1.7349579694586519
16,25,non_hub,2.362651557493697,Smp_348840.2,False,Smp_348840.2,2.549365668755636,24.65913618248813,positiva,1.5498597666588305,3.1754433483285633,1.6255835816697328,1.6255835816697328,3.4928109842472104,-0.24164382090774472,1.6255835816697328,1.6255835816697328
16,19,non_hub,2.804467907202899,Smp_205710.1,False,Smp_205710.1,3.540869123828076,18.717609204305607,positiva,2.0183518836947276,3.59058393071107,1.5722320470163424,1.5722320470163424,3.5505520122526875,-0.40608791822000256,1.5722320470163424,1.5722320470163424
16,29,hub,2.9298889539155075,Smp_047870.1,False,Smp_047870.1,3.843212004066856,28.69339040810334,positiva,1.849509703656636,4.010268204174379,2.1607585005177428,2.1607585005177428,4.108722322424374,0.2127946786111128,2.160758500517743,2.160758500517743
16,26,hub,2.943146983105005,Smp_340430.1,False,Smp_340430.1,3.897463130485648,25.650786450567463,positiva,2.004053518059834,3.882240448150176,1.878186930090342,1.878186930090342,4.139477926561435,-0.383104066380751,1.878186930090342,1.878186930090342
16,21,non_hub,3.149569386895288,Smp_302870.1,False,Smp_302870.1,4.61740765145396,20.68543111009913,positiva,1.9195694358297966,4.379569337960779,2.459999902130983,2.459999902130983,3.915279666562855,1.004720137699111,2.459999902130983,2.459999902130983
16,21,non_hub,3.163202554653359,Smp_340300.1,False,Smp_340300.1,4.633215156162232,20.70304615368816,positiva,1.9341756182521241,4.392229491054594,2.45805387280247,2.45805387280247,3.9589016807276383,0.9572060648773006,2.4580538728024695,2.4580538728024695
16,27,hub,3.83786800689414,Smp_134410.1,False,Smp_134410.1,6.592200215093551,26.68537188072142,positiva,2.4279959446233974,5.247740069164883,2.8197441245414856,2.8197441245414856,5.114858348866161,0.5246299002168104,2.8197441245414856,2.8197441245414856
14,6,non_hub,0.7454625830444561,Smp_214020.2,False,Smp_214020.2,0.7767260645906949,5.939593133635132,positiva,0.8612859091141829,0.6296392569747294,-0.23164665213945346,0.23164665213945346,0.0,-0.4632933042789069,-0.23164665213945346,0.23164665213945346
14,7,non_hub,0.7866563750340769,Smp_212300.2,False,Smp_212300.2,0.8799764664849317,6.925102861782212,positiva,0.9301033991962121,0.6432093508719419,-0.28689404832427023,0.28689404832427023,0.0,-0.5737880966485405,-0.28689404832427023,0.28689404832427023
14,7,non_hub,0.7943137229539412,Smp_010550.1,False,Smp_010550.1,0.9421751066262342,6.93892474485747,positiva,0.9888606832189697,0.5997667626889126,-0.3890939205300571,0.3890939205300571,0.0,-0.7781878410601142,-0.3890939205300571,0.3890939205300571
14,3,non_hub,0.7522975586862775,Smp_328440.1,False,Smp_328440.1,1.175090748870511,2.944608990566995,positiva,1.1493910268065362,0.3552040905660187,-0.7941869362405174,0.7941869362405174,0.0,-1.5883738724810348,-0.7941869362405174,0.7941869362405174
14,6,non_hub,0.991645006199576,Smp_247700.1,False,Smp_247700.1,1.6853886737270287,5.914559665370994,positiva,1.366265939260393,0.617024073138759,-0.7492418661216341,0.7492418661216341,0.0,-1.4984837322432683,-0.7492418661216341,0.7492418661216341
14,7,non_hub,1.4334339693116842,Smp_330270.1,False,Smp_330270.1,3.395143835646856,6.903286341442338,positiva,1.9292287516352233,0.9376391869881452,-0.9915895646470781,0.9915895646470781,0.0,-1.9831791292941563,-0.9915895646470781,0.9915895646470781
14,7,non_hub,1.952473232834408,Smp_182600.1,False,Smp_182600.1,5.405524285725917,6.922239077664129,positiva,2.3003176588064176,1.6046288068623984,-0.6956888519440192,0.6956888519440192,0.0,-1.3913777038880384,-0.6956888519440192,0.6956888519440192
