Name,SRR1140994,SRR1140995,SRR1142422,SRR1142423
Smp_128050.1,53.0,164.0,179.0,204.0
Smp_128060.1,13.0,64.0,80.0,113.0
Smp_128070.1,53.0,159.0,213.0,193.0
Smp_128110.1,17.205,107.316,60.735,94.964
Smp_128120.1,342.0,998.0,1206.0,1382.0
Smp_128130.1,501.689,1208.999,1313.771,1572.607
Smp_128150.1,77.0,240.0,248.0,391.0
Smp_128160.1,0.0,12.0,2.0,4.0
Smp_128170.1,130.0,399.0,338.0,516.0
Smp_128190.1,0.0,13.0,8.0,0.0
Smp_128200.1,2.0,16.0,17.0,48.0
Smp_128210.1,0.0,0.0,0.0,0.0
Smp_128210.2,2.0,15.0,23.0,26.0
Smp_128220.1,12.0,8.0,1.0,4.0
Smp_128230.1,23.644,173.773,100.097,149.718
Smp_128280.1,344.0,1045.0,927.0,1371.0
Smp_128330.1,0.0,0.0,0.0,0.0
Smp_128330.2,11.0,15.0,24.0,7.0
Smp_128340.1,0.0,11.0,2.0,1.0
Smp_128350.1,16.0,123.0,43.0,195.0
Smp_128360.1,116.0,321.0,347.0,456.0
Smp_128370.1,1676.0,5592.0,5175.0,7664.0
Smp_128390.1,0.0,8.27,11.182,7.127
Smp_128420.1,56.209,231.421,216.221,383.087
Smp_128420.2,54.791,303.579,140.779,263.913
Smp_128430.1,3.0,14.0,5.0,5.0
Smp_128440.1,41.0,141.0,159.0,183.0
Smp_128480.1,729.0,1623.0,1792.0,3398.0
Smp_128510.1,7.0,0.0,0.0,12.0
Smp_128520.1,11.677,8.35,36.544,93.876
Smp_128530.1,10.323,22.65,45.456,54.124
Smp_128560.1,0.0,4.592,0.0,2.246
Smp_128570.1,205.0,557.0,817.0,819.0
Smp_128600.1,304.0,1008.0,915.0,1150.0
Smp_128610.1,666.0,1831.0,1137.0,2302.0
Smp_128630.1,207.0,706.0,765.0,1020.0
Smp_128650.1,224.0,695.0,498.0,640.0
Smp_128660.1,250.0,748.0,762.0,1148.0
Smp_128680.1,170.0,409.0,409.0,732.0
Smp_128690.1,638.0,2551.0,2824.0,3760.0
Smp_128710.1,3.0,4.0,11.0,5.0
Smp_128750.1,212.0,1034.0,722.0,1213.0
Smp_128760.1,9.07,12.684,42.901,23.844
Smp_128770.1,291.0,687.0,1012.0,753.0
Smp_128790.1,130.58,474.47,482.048,626.597
Smp_128810.1,51.0,195.0,103.0,213.0
Smp_128840.1,85.0,224.0,235.0,253.0
Smp_128860.1,0.0,6.0,20.0,8.0
Smp_128870.1,8.0,24.0,32.0,40.0
Smp_128890.1,458.0,1057.0,1612.0,1648.0
Smp_128910.1,0.0,5.0,0.0,0.0
Smp_128920.1,37.0,168.0,165.0,218.0
Smp_128940.1,0.0,9.0,0.0,13.0
Smp_128950.1,308.0,920.0,1255.0,1650.0
Smp_128960.1,183.0,463.0,449.0,533.0
Smp_128990.1,134.0,478.0,568.0,576.0
Smp_129000.1,14.0,23.0,29.0,67.0
Smp_129010.1,3.0,4.0,8.0,13.0
Smp_129020.1,20.0,74.0,66.0,90.0
Smp_129050.1,283.0,1188.0,823.0,1483.0
Smp_129060.1,62.0,179.0,139.0,358.0
Smp_129070.1,43.0,104.0,113.0,135.0
Smp_129080.1,445.0,1100.0,849.0,1261.0
Smp_129090.1,2.0,28.0,14.0,27.0
Smp_129100.1,22.0,101.0,70.0,104.0
Smp_129110.1,138.0,498.0,560.0,889.0
Smp_129120.1,87.0,248.032,345.174,464.062
Smp_129130.1,82.0,268.0,283.0,334.0
Smp_129160.1,0.0,0.0,0.0,0.0
Smp_129210.1,57.0,238.0,222.0,401.0
Smp_129230.1,31.0,45.0,56.0,52.0
Smp_129240.1,35.0,188.0,121.0,291.0
Smp_129250.1,5.0,5.0,5.0,18.0
Smp_129260.1,47.0,179.0,189.0,282.0
Smp_129310.1,97.0,254.875,230.0,305.704
Smp_129320.1,153.0,396.0,418.0,622.0
Smp_129340.1,524.0,1895.0,1689.0,2547.0
Smp_129360.1,949.013,2583.366,2770.012,3981.072
Smp_129380.1,47.0,82.015,132.023,180.057
Smp_129410.1,9.0,6.0,39.0,7.0
Smp_129420.1,130.0,542.0,446.0,446.0
Smp_129430.1,55.0,174.0,130.0,226.0
Smp_129450.1,15.0,48.0,44.0,65.0
Smp_129500.1,42.0,103.0,180.0,125.0
Smp_129510.1,115.0,452.0,359.0,470.0
Smp_129520.1,237.0,852.0,809.0,1360.0
Smp_129550.1,548.186,1800.472,1607.586,2182.068
Smp_129560.1,372.0,1266.623,1321.404,1808.307
Smp_129580.1,91.819,270.531,294.421,403.953
Smp_129590.1,0.0,0.0,15.912,0.0
Smp_129590.2,114.0,359.0,502.088,545.0
Smp_129610.1,132.631,259.932,223.901,284.295
Smp_129610.2,931.034,2800.733,2771.338,3839.748
Smp_129630.1,115.0,232.0,464.0,465.0
Smp_129640.1,66.003,246.087,223.762,451.987
Smp_129650.1,596.009,2050.335,1830.92,2806.404
Smp_129670.1,70.0,468.0,375.813,589.832
Smp_129670.2,0.0,0.0,8.187,42.168
Smp_129700.1,0.0,0.0,0.0,0.0
Smp_129710.1,10.0,52.0,54.0,47.0
Smp_129720.1,258.0,678.0,766.0,870.0
Smp_129750.1,0.0,2.0,0.0,0.0
Smp_129760.1,54.0,234.0,163.0,211.0
Smp_129770.1,6.649,31.245,89.512,160.572
Smp_129770.2,147.302,316.421,333.03,459.844
Smp_129810.1,3.0,24.0,26.0,36.0
Smp_129820.1,117.0,303.0,314.0,503.0
Smp_129830.1,51.0,131.0,96.0,122.0
Smp_129840.1,31.0,59.0,124.0,90.0
Smp_129860.1,0.0,0.0,0.0,0.0
Smp_129870.1,63.0,107.0,155.0,185.0
Smp_129900.1,1644.0,5119.0,4984.0,6225.0
Smp_129920.1,23.0,93.0,123.0,106.0
Smp_129950.1,268.178,864.44,524.136,1380.448
Smp_129950.2,92.822,219.56,260.864,258.552
Smp_129960.1,1.0,2.0,5.0,7.0
Smp_129970.1,88.0,169.001,149.003,244.003
Smp_129980.1,298.354,780.881,762.194,947.771
Smp_129990.1,160.0,509.0,494.0,635.0
Smp_130000.1,111.0,413.0,393.0,640.0
Smp_130020.1,69.0,287.0,251.0,423.0
Smp_130030.1,184.822,325.663,497.668,668.275
Smp_130050.1,97.0,134.0,229.0,279.0
Smp_130070.1,0.0,0.0,0.0,0.0
Smp_130070.2,57.176,0.0,41.198,0.0
Smp_130070.3,0.0,0.0,0.0,0.0
Smp_130070.4,0.0,21.208,0.0,164.774
Smp_130070.5,46.157,191.813,157.509,207.297
Smp_130080.1,91.742,220.627,223.554,215.136
Smp_130100.1,26.0,36.0,18.0,75.0
Smp_130110.1,130.0,404.0,339.0,695.0
Smp_130160.1,18.0,116.0,74.0,123.0
Smp_130170.1,66.0,275.0,178.0,213.0
Smp_130180.1,258.0,847.0,839.0,976.0
Smp_130200.1,123.0,546.037,469.0,735.0
Smp_130220.1,32.0,70.0,133.0,71.0
Smp_130230.1,351.356,1132.993,1157.027,1771.646
Smp_130250.1,0.0,25.0,5.0,5.0
Smp_130260.1,722.78,3202.979,2087.293,3407.144
Smp_130270.1,68.197,144.925,116.443,175.054
Smp_130270.2,0.0,0.0,0.0,0.0
Smp_130270.3,7.172,8.481,2.886,20.12
Smp_130280.1,109.048,340.556,361.421,555.026
Smp_130280.2,8.288,60.551,48.689,95.013
Smp_130280.3,0.0,0.0,0.0,69.775
Smp_130300.1,514.971,1311.998,1433.562,2053.88
Smp_130330.1,52.279,193.357,180.86,169.392
Smp_130340.1,146.0,422.0,481.0,692.0
Smp_130370.1,10.0,9.0,13.0,12.0
Smp_130410.1,317.0,824.0,864.0,1042.0
Smp_130430.1,87.0,243.0,195.0,330.0
Smp_130440.1,95.211,269.546,240.753,355.738
Smp_130450.1,0.0,1.0,5.004,1.0
Smp_130460.1,65.0,244.0,273.0,346.0
Smp_130470.1,578.0,574.191,1189.355,1766.999
Smp_130470.2,0.0,737.982,301.671,818.682
Smp_130480.1,129.0,399.0,469.0,554.0
Smp_130490.1,40.0,108.0,90.0,97.0
Smp_130500.1,18.0,90.0,32.0,77.0
Smp_130520.1,230.227,108.418,166.18,412.708
Smp_130520.2,149.773,742.023,577.729,608.67
Smp_130520.3,0.0,0.0,163.85,240.648
Smp_130520.4,0.0,153.559,72.241,212.974
Smp_130540.1,399.0,1131.0,902.0,1635.0
Smp_130580.1,35.0,202.0,119.0,188.0
Smp_130590.1,649.0,2421.732,2471.882,4066.186
Smp_130600.1,1092.0,2812.0,3295.0,4783.0
Smp_130610.1,88.0,370.0,224.0,337.0
Smp_130620.1,83.504,180.104,212.164,362.642
Smp_130630.1,115.26,208.041,436.155,482.815
Smp_130630.2,216.111,1084.365,855.643,739.298
Smp_130630.3,64.654,126.726,224.115,324.344
Smp_130660.1,38.0,93.0,59.0,60.0
Smp_130680.1,317.0,1569.0,1060.0,1360.0
Smp_130690.1,467.006,1959.997,1803.33,2739.126
Smp_130730.1,9449.187,34858.013,20478.95,44793.792
Smp_130750.1,143.0,475.0,579.0,754.0
Smp_130760.1,20.0,72.0,68.0,76.0
Smp_130780.1,0.0,17.0,22.0,8.0
Smp_130790.1,0.0,2.729,42.25,72.52
Smp_130790.2,102.0,436.271,398.75,362.48
Smp_130790.3,0.0,0.0,0.0,0.0
Smp_130800.1,56.0,281.0,253.0,366.0
Smp_130810.1,56.0,220.0,90.0,285.0
Smp_130840.1,99.0,180.0,259.0,273.0
Smp_130850.1,851.0,2742.0,2055.0,2419.0
Smp_130890.1,491.0,2028.0,1729.0,2739.0
Smp_130900.1,170.201,431.95,559.589,966.243
Smp_130910.1,224.0,946.0,541.0,807.0
Smp_130940.1,137.519,445.4,323.641,418.089
Smp_130950.1,86.0,166.0,188.0,255.0
Smp_130960.1,9.0,45.0,42.0,77.0
Smp_130980.1,158.405,392.23,358.617,529.848
Smp_131000.1,56.0,272.0,204.0,301.0
Smp_131020.1,3.0,13.0,4.0,11.0
Smp_131030.1,1380.467,2291.214,2543.046,3209.261
Smp_131050.1,20.0,103.0,62.0,96.0
Smp_131060.1,31.0,155.0,130.0,219.0
Smp_131070.1,198.0,652.0,650.0,815.0
Smp_131070.2,0.0,0.0,0.0,0.0
Smp_131070.3,0.0,0.0,0.0,0.0
Smp_131080.1,5.185,101.555,57.723,68.768
Smp_131100.1,58.159,130.128,152.223,206.994
Smp_131150.1,168.0,474.0,518.0,586.0
Smp_131160.1,50.0,157.0,237.0,221.0
Smp_131170.1,0.0,0.0,0.0,0.0
Smp_131220.1,43.0,114.0,161.0,185.0
Smp_131230.1,17.003,23.995,17.002,26.511
Smp_131250.1,503.0,1383.0,1238.0,1862.0
Smp_131290.1,53.678,182.146,132.294,186.914
Smp_131320.1,413.38,900.979,1288.743,2003.959
Smp_131350.1,277.0,600.0,959.0,668.0
Smp_131360.1,155.0,551.0,571.0,511.0
Smp_131370.1,0.0,3.0,0.0,2.0
Smp_131380.1,15.0,84.47,70.58,55.829
Smp_131390.1,34.583,312.336,607.553,1223.394
Smp_131390.2,614.417,1744.664,1416.447,2153.606
Smp_131400.1,129.0,313.0,319.0,416.0
Smp_131410.1,0.0,2.0,0.0,3.0
Smp_131450.1,0.0,0.0,0.0,0.0
Smp_131460.1,37.0,146.0,124.0,210.0
Smp_131470.1,5.0,48.0,15.0,41.999
Smp_131480.1,0.0,0.0,0.0,0.0
Smp_131490.1,0.0,0.0,4.0,2.0
Smp_131580.1,2.0,7.0,7.0,18.0
Smp_131600.1,9374.982,34507.791,24975.197,20118.622
Smp_131620.1,11.0,57.0,30.0,45.0
Smp_131630.1,21.0,23.404,31.896,57.703
Smp_131640.1,50.0,285.0,188.0,305.0
Smp_131650.1,1021.0,2480.0,3461.0,5341.0
Smp_131660.1,86.0,306.0,272.143,322.01
Smp_131680.1,170.0,227.886,425.862,362.913
Smp_131680.2,0.0,222.114,81.138,363.087
Smp_131690.1,49.0,130.0,106.0,241.0
Smp_131700.1,409.712,1615.918,1163.045,1918.899
Smp_131770.1,194.114,628.314,507.128,712.371
Smp_131770.2,0.0,0.0,250.914,0.0
Smp_131790.1,44.0,106.0,82.0,59.0
Smp_131800.1,174.655,358.685,399.367,501.4
Smp_131810.1,14.0,35.0,61.024,48.015
Smp_131840.1,10.0,4.0,7.0,5.998
Smp_131870.1,330.0,759.0,868.0,1424.0
Smp_131890.1,46.0,91.0,187.0,216.0
Smp_131940.1,160.0,238.04,456.001,856.955
Smp_131950.1,164.419,894.506,817.527,1093.269
Smp_131970.1,183.0,552.0,457.0,475.0
Smp_131980.1,2.0,8.0,24.0,25.0
Smp_131990.1,3.837,0.0,48.123,0.0
Smp_131990.2,26.163,114.0,55.877,112.0
Smp_132000.1,442.0,1287.0,1218.0,2072.28
Smp_132010.1,8.0,12.0,61.0,16.0
Smp_132020.1,310.0,780.0,957.0,1430.0
Smp_132030.1,161.0,549.0,359.0,454.0
Smp_132050.1,389.0,899.0,1332.0,1824.0
Smp_132060.1,0.0,3.0,0.0,4.0
Smp_132080.1,18.985,49.08,81.01,27.002
Smp_132090.1,304.0,973.0,879.0,1374.0
Smp_132120.1,136.004,426.012,385.015,559.294
Smp_132170.1,400.0,1389.0,1347.0,1579.0
Smp_132180.1,113.0,325.0,241.0,373.0
Smp_132200.1,144.009,414.118,344.003,562.273
Smp_132210.1,2347.0,4899.0,4913.0,7657.0
Smp_132230.1,29.366,104.244,96.847,97.007
Smp_132240.1,0.0,0.0,0.0,0.0
Smp_132240.2,52.0,209.0,210.0,222.0
Smp_132250.1,27.309,38.687,34.709,26.049
Smp_132260.1,172.681,421.0,616.0,722.006
Smp_132270.1,29.023,80.0,57.0,113.001
Smp_132280.1,2.0,57.0,63.0,33.0
Smp_132300.1,57.867,246.022,161.684,180.316
Smp_132320.1,32.0,184.0,89.0,215.0
Smp_132330.1,205.0,569.0,506.0,820.0
Smp_132340.1,0.0,0.0,0.0,0.0
Smp_132350.1,156.0,401.0,477.0,481.0
Smp_132410.1,3.0,39.0,31.0,34.0
Smp_132450.1,256.0,474.0,646.0,946.0
Smp_132470.1,12.0,38.015,42.074,53.047
Smp_132480.1,2.0,0.0,0.0,4.838
Smp_132540.1,36.0,59.0,222.0,177.0
Smp_132550.1,13.0,50.0,30.0,90.0
Smp_132590.1,343.0,1109.0,996.0,984.0
Smp_132610.1,445.0,765.0,877.0,1632.0
Smp_132620.1,189.337,528.435,454.998,650.752
Smp_132640.1,142.0,224.0,253.0,377.0
Smp_132660.1,0.0,0.0,0.0,6.0
Smp_132670.1,4151.0,13277.0,11257.0,12794.0
Smp_132690.1,944.0,2996.0,2546.0,3325.0
Smp_132700.1,0.0,62.0,16.832,58.443
Smp_132700.2,24.0,0.0,37.168,50.557
Smp_132730.1,3.0,19.0,33.0,32.0
Smp_132740.1,12.0,25.0,17.0,36.0
Smp_132750.1,0.0,4.0,0.0,0.0
Smp_132790.1,0.0,0.0,0.0,3.0
Smp_132800.1,0.0,0.0,0.0,0.0
Smp_132810.1,2.0,0.0,8.0,10.0
Smp_132830.1,5.0,1.0,2.0,2.0
Smp_132850.1,145.0,368.0,411.0,663.0
Smp_132870.1,232.0,588.0,564.0,845.0
Smp_132900.1,200.0,837.0,822.0,1153.0
Smp_132930.1,26.0,67.0,82.0,145.0
Smp_132940.1,216.554,732.685,629.22,765.067
Smp_132990.1,0.0,0.0,0.0,0.0
Smp_133020.1,118.0,203.0,260.0,292.0
Smp_133030.1,303.0,913.0,908.0,1291.0
Smp_133050.1,234.0,818.0,885.0,979.0
Smp_133080.1,0.0,1.0,0.0,6.0
Smp_133090.1,0.0,4.474,1.093,0.0
Smp_133110.1,623.0,1891.0,1873.0,2425.0
Smp_133120.1,905.0,3596.0,2445.0,3675.0
Smp_133150.1,50.0,202.0,201.0,208.0
Smp_133170.1,193.0,685.0,613.0,836.0
Smp_133210.1,30.541,22.734,32.237,43.678
Smp_133250.1,27.0,116.0,96.0,109.0
Smp_133260.1,9.0,68.0,38.0,44.0
Smp_133270.1,113.0,258.0,377.0,383.0
Smp_133280.1,337.0,1424.0,1191.0,1084.0
Smp_133300.1,143.0,441.0,504.0,546.0
Smp_133310.1,1758.518,4393.433,4774.595,5964.077
Smp_133330.1,277.0,837.051,804.0,1275.0
Smp_133340.1,5.0,15.0,38.0,41.0
Smp_133350.1,125.0,520.0,345.999,453.0
Smp_133370.1,136.0,449.0,406.0,635.0
Smp_133380.1,106.0,273.0,327.0,390.0
Smp_133400.1,134.0,347.0,592.0,606.0
Smp_133420.1,159.0,682.002,658.0,1048.0
Smp_133450.1,38.0,183.0,139.0,202.0
Smp_133470.1,181.0,548.0,557.0,704.0
Smp_133490.1,3.0,6.0,15.0,14.03
Smp_133530.1,155.0,379.0,425.0,548.0
Smp_133580.1,11.0,24.0,26.0,6.0
Smp_133590.1,246.0,111.762,404.798,201.725
Smp_133590.2,0.0,358.021,331.202,37.453
Smp_133590.3,0.0,339.217,0.0,563.821
Smp_133600.1,26.0,86.0,81.0,131.0
Smp_133620.1,70.0,154.001,203.0,202.0
Smp_133660.1,19.0,14.0,26.0,21.0
Smp_133690.1,56.0,222.0,319.0,310.0
Smp_133700.1,447.0,1456.0,1810.0,2248.0
Smp_133710.1,121.0,397.0,376.0,507.0
Smp_133720.1,0.0,2.0,1.0,3.0
Smp_133740.1,398.0,1862.0,1639.0,1855.0
Smp_133770.1,3666.0,19795.0,16721.0,29243.0
Smp_133790.1,166.0,544.0,475.0,914.0
Smp_133800.1,124.0,621.0,362.0,575.0
Smp_133820.1,237.0,1016.0,806.0,1153.0
Smp_133830.1,1455.0,3845.0,3349.0,4855.0
Smp_133850.1,36.0,93.0,63.0,131.0
Smp_133860.1,2.0,85.0,59.0,93.0
Smp_133890.1,0.0,0.0,0.0,0.0
Smp_133900.1,0.0,1.0,1.0,5.0
Smp_133940.1,178.0,611.0,563.0,554.0
Smp_133950.1,5.0,6.0,7.03,5.0
Smp_133990.1,8.0,1.0,18.0,14.0
Smp_134010.1,310.0,1060.0,1083.0,1063.0
Smp_134020.1,235.0,814.0,702.0,770.0
Smp_134040.1,0.0,20.0,13.0,10.0
Smp_134050.1,40.0,229.0,104.0,310.0
Smp_134060.1,87.0,425.0,294.0,354.0
Smp_134080.1,53.0,142.0,179.0,193.0
Smp_134090.1,303.0,964.0,886.0,1304.0
Smp_134100.1,0.0,36.005,7.002,36.01
Smp_134140.1,428.77,1468.755,1315.152,1690.762
Smp_134140.2,40.23,316.245,100.848,455.238
Smp_134160.1,117.0,265.0,179.0,249.0
Smp_134230.1,46.025,112.474,123.514,95.213
Smp_134230.2,7.655,62.227,49.8,110.999
Smp_134250.1,57.0,113.0,133.791,129.646
Smp_134250.2,0.0,0.0,2.209,1.354
Smp_134260.1,177.0,706.0,494.0,972.0
Smp_134290.1,145.0,403.0,366.0,488.0
Smp_134300.1,188.277,651.357,635.028,966.212
Smp_134350.1,0.0,0.0,1.0,1.0
Smp_134360.1,154.0,593.0,538.0,845.0
Smp_134370.1,157.0,393.0,344.0,421.0
Smp_134390.1,2.0,2.0,6.0,12.0
Smp_134410.1,0.0,2012.925,1742.027,3302.088
Smp_134410.2,166.584,284.69,329.716,410.001
Smp_134410.3,1199.42,1165.385,1275.267,2097.912
Smp_134440.1,12.0,25.0,52.0,80.0
Smp_134450.1,13.0,43.0,59.0,97.0
Smp_134460.1,0.0,0.0,0.0,0.0
Smp_134470.1,171.852,547.172,121.964,340.533
Smp_134470.2,865.148,1911.828,2089.036,3297.467
Smp_134480.1,168.0,542.0,606.0,524.0
Smp_134490.1,0.0,2.0,8.0,0.0
Smp_134500.1,24.002,131.79,101.295,235.023
Smp_134510.1,257.0,841.0,534.0,953.0
Smp_134530.1,66.0,114.0,108.0,138.0
Smp_134540.1,22.0,77.0,44.0,82.0
Smp_134550.1,2.0,23.0,27.0,24.0
Smp_134580.1,286.0,719.0,783.0,1155.0
Smp_134600.1,145.0,552.0,466.0,1044.0
Smp_134640.1,216.0,571.0,701.0,751.0
Smp_134660.1,370.0,1586.0,1014.0,1695.0
Smp_134670.1,238.0,763.0,832.0,1100.0
Smp_134690.1,0.0,3.0,0.0,3.0
Smp_134720.1,14.997,94.014,88.043,135.473
Smp_134790.1,36.0,196.0,94.0,176.0
Smp_134800.1,0.0,7.0,3.0,0.0
Smp_134820.1,1.0,10.0,17.0,10.0
Smp_134860.1,226.0,732.0,653.0,1187.0
Smp_134870.1,5.0,9.0,19.0,26.0
Smp_134880.1,140.004,540.342,423.023,683.045
Smp_134910.1,211.0,711.0,699.0,1187.0
Smp_134930.1,13.0,8.0,17.0,27.0
Smp_134940.1,335.0,1131.093,1050.079,1360.025
Smp_134950.1,24.0,184.0,136.0,204.0
Smp_134960.1,0.0,1.0,3.189,3.0
Smp_134980.1,35.0,107.0,183.0,188.0
Smp_135010.1,40.0,92.0,125.0,93.0
Smp_135020.1,20.0,84.0,143.0,118.0
Smp_135030.1,0.0,0.0,0.0,1.0
Smp_135040.1,27.187,117.049,63.229,123.149
Smp_135040.2,53.813,101.325,141.771,185.851
Smp_135080.1,116.053,388.982,351.053,656.913
Smp_135100.1,20.0,43.0,47.0,53.0
Smp_135120.1,40.0,174.0,174.0,178.0
Smp_135130.1,115.0,514.0,396.0,592.0
Smp_135140.1,514.0,1573.0,1454.0,1828.0
Smp_135145.1,53.0,212.0,137.0,219.0
Smp_135160.1,47.0,162.0,113.0,196.729
Smp_135170.1,73.0,283.0,231.0,283.0
Smp_135200.1,4.0,5.0,12.0,14.0
Smp_135210.1,398.0,327.0,568.0,890.0
Smp_135230.1,7.0,20.0,6.0,13.0
Smp_135240.1,207.0,793.0,690.0,1007.0
Smp_135250.1,211.0,443.0,471.0,675.0
Smp_135270.1,236.0,802.0,473.0,816.0
Smp_135280.1,155.0,467.0,444.0,864.0
Smp_135300.1,48.0,97.0,157.0,259.0
Smp_135320.1,0.0,0.0,0.0,0.0
Smp_135350.1,21.0,79.0,75.0,119.0
Smp_135380.1,2.0,2.0,2.0,1.0
Smp_135390.1,0.0,1.0,0.0,1.0
Smp_135460.1,211.0,1268.0,846.0,1693.0
Smp_135470.1,10.0,37.0,30.0,25.0
Smp_135480.1,65.0,197.0,156.0,244.0
Smp_135490.1,7.0,36.0,41.0,57.0
Smp_135500.1,133.0,382.0,484.0,651.0
Smp_135510.1,95.0,376.0,438.0,511.0
Smp_135540.1,314.0,961.0,1090.0,1697.0
Smp_135550.1,47.0,265.0,177.0,287.0
Smp_135560.1,169.0,698.0,436.0,851.0
Smp_135570.1,12.777,14.108,29.848,27.386
Smp_135570.2,79.902,288.975,377.595,293.843
Smp_135710.1,312.0,1253.0,881.0,1901.0
Smp_135740.1,173.0,550.0,358.0,428.0
Smp_135750.1,0.0,0.0,0.0,0.0
Smp_135770.1,222.258,640.712,550.867,908.587
Smp_135790.1,136.273,225.931,295.609,564.742
Smp_135790.2,98.211,278.465,395.304,454.911
Smp_135790.3,11.516,32.605,30.087,13.347
Smp_135820.1,8.0,3.0,1.0,0.0
Smp_135830.1,148.0,500.0,428.0,626.0
Smp_135840.1,190.0,518.0,549.0,552.0
Smp_135860.1,39.0,58.0,36.0,82.0
Smp_135870.1,505.95,2170.49,1978.54,3504.255
Smp_135880.1,53.0,85.0,128.0,166.0
Smp_135890.1,0.0,1.0,24.0,8.0
Smp_135900.1,8.0,53.0,89.0,77.0
Smp_135910.1,221.0,792.0,782.0,899.0
Smp_135920.1,25.0,119.0,112.0,121.0
Smp_135930.1,91.0,306.0,193.0,226.0
Smp_135940.1,92.0,408.0,290.0,385.0
Smp_135960.1,106.0,233.0,287.0,308.0
Smp_135970.1,38.0,194.0,79.0,78.0
Smp_135980.1,41.0,113.0,71.0,113.0
Smp_135990.1,11.0,91.0,66.0,160.0
Smp_136010.1,219.0,618.0,593.0,692.0
Smp_136030.1,5.0,5.0,3.0,2.0
Smp_136040.1,71.0,145.0,167.0,280.0
Smp_136050.1,3.0,13.001,10.0,9.0
Smp_136070.1,28.297,106.744,87.81,183.688
Smp_136090.1,142.0,471.0,407.0,494.0
Smp_136110.1,29.0,54.0,86.0,129.0
Smp_136130.1,16.0,69.0,29.0,78.0
Smp_136150.1,127.0,576.0,478.0,933.0
Smp_136160.1,50.0,210.0,177.0,223.0
Smp_136180.1,15.0,32.0,72.0,44.0
Smp_136190.1,88.035,273.443,308.27,402.934
Smp_136200.1,7.0,11.0,3.0,4.0
Smp_136210.1,278.572,899.895,734.257,1254.04
Smp_136240.1,1094.0,4281.0,3316.0,5097.0
Smp_136260.1,516.716,1483.963,1415.692,1769.898
Smp_136280.1,31.048,0.0,0.0,0.0
Smp_136280.2,151.952,446.162,597.311,659.583
Smp_136280.3,0.0,88.838,67.689,168.417
Smp_136300.1,142.533,442.0,476.002,716.312
Smp_136310.1,8.0,65.0,38.0,77.0
Smp_136320.1,34.0,143.0,113.0,187.0
Smp_136350.1,21.0,40.0,23.0,32.0
Smp_136360.1,23.0,59.0,32.0,46.0
Smp_136400.1,213.0,759.0,599.0,821.0
Smp_136460.1,90.0,270.0,314.0,400.0
Smp_136470.1,10.0,32.0,33.0,59.0
Smp_136480.1,129.0,437.0,422.0,464.0
Smp_136490.1,193.0,535.0,499.0,793.0
Smp_136510.1,11.861,16.644,25.162,15.806
Smp_136510.2,186.188,459.704,561.693,753.414
Smp_136520.1,169.0,410.0,370.0,447.0
Smp_136530.1,19.003,71.061,115.056,139.08
Smp_136540.1,210.0,529.0,414.0,533.0
Smp_136550.1,4.0,23.0,27.0,28.0
Smp_136570.1,794.0,2851.0,2780.0,7614.0
Smp_136580.1,274.0,960.0,855.0,1187.0
Smp_136590.1,447.0,1279.0,810.0,1263.0
Smp_136620.1,8.0,15.0,11.0,30.0
Smp_136640.1,73.0,227.0,169.0,215.0
Smp_136660.1,45.0,119.977,146.0,138.0
Smp_136660.2,0.0,23.023,0.0,0.0
Smp_136690.1,10.0,24.072,17.0,20.0
Smp_136700.1,147.191,252.672,288.544,393.307
Smp_136710.1,411.532,597.968,893.011,1556.666
Smp_136710.2,187.468,953.032,674.989,1239.334
Smp_136730.1,18.0,40.0,10.0,77.0
Smp_136740.1,387.0,944.0,1254.0,1265.0
Smp_136760.1,37.0,60.0,71.0,60.0
Smp_136770.1,81.98,123.934,160.982,179.505
Smp_136780.1,45.0,117.0,89.0,116.0
Smp_136850.1,16.0,29.0,28.0,101.0
Smp_136860.1,24.0,21.0,25.0,23.0
Smp_136870.1,1.0,3.0,15.0,0.0
Smp_136910.1,44.48,195.433,248.976,342.681
Smp_136920.1,1.0,16.0,22.0,42.0
Smp_136930.1,1581.0,6467.0,5813.0,9257.0
Smp_136950.1,93.0,315.0,223.0,235.0
Smp_136970.1,441.0,1153.0,1075.0,1861.0
Smp_136980.1,308.0,480.0,680.0,823.0
Smp_136990.1,399.0,1681.0,1307.0,1649.0
Smp_137000.1,147.0,551.0,373.0,541.0
Smp_137020.1,124.0,389.064,269.109,410.516
Smp_137040.1,285.0,722.0,846.0,1081.0
Smp_137050.1,0.0,0.0,0.0,0.0
Smp_137080.1,692.0,2469.0,2379.0,2827.0
Smp_137090.1,2.0,26.0,44.0,23.0
Smp_137100.1,0.0,0.0,0.0,0.0
Smp_137120.1,202.0,740.0,458.0,717.0
Smp_137160.1,44.0,68.0,127.0,180.0
Smp_137180.1,9.0,48.0,39.0,80.0
Smp_137190.1,22.0,93.0,77.0,92.0
Smp_137210.1,93.01,276.024,414.012,494.047
Smp_137250.1,0.0,0.0,0.0,2.0
Smp_137280.1,6.0,32.0,17.0,40.0
Smp_137300.1,0.0,0.0,0.0,0.0
Smp_137310.1,0.0,0.0,0.0,0.0
Smp_137320.1,0.0,0.0,0.0,2.0
Smp_137330.1,166.0,491.0,448.0,597.0
Smp_137360.1,7.0,11.0,25.0,18.0
